
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.30000E-01    -60.1775    
  0.60000E-01    -120.355    
  0.90000E-01    -180.532    
  0.12000        -240.710    
  0.15000        -300.887    
  0.18000        -360.963    
  0.21000        -420.241    
  0.24000        -477.902    
  0.27000        -533.528    
  0.30000        -587.098    
  0.33000        -638.606    
  0.36000        -687.644    
  0.39000        -715.892    
  0.42000        -729.283    
  0.45000        -729.060    
  0.48000        -733.134    
  0.51000        -744.287    
  0.54000        -756.253    
  0.57000        -769.119    
  0.60000        -781.179    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.63000        -763.244    
  0.66000        -278.207    
  0.69000        -238.905    
  0.72000        -240.130    
  0.75000        -243.369    
  0.78000        -247.972    
  0.81000        -253.108    
  0.84000        -258.181    
  0.87000        -263.780    
  0.90000        -269.033    
  0.93000        -274.229    
  0.96000        -280.856    
  0.99000        -287.648    
   1.0200        -293.718    
   1.0500        -297.711    
   1.0800        -297.930    
   1.1100        -300.127    
   1.1400        -302.330    
   1.1700        -304.063    
   1.2000        -304.535    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   1.2300        -300.001    
   1.2600        -290.098    
   1.2900        -267.255    
   1.3200        -246.333    
   1.3500        -221.516    
   1.3800        -162.417    
   1.4100        -106.254    
   1.4400        -83.4967    
   1.4700        -77.9494    
   1.5000        -74.3533    
   1.5300        -73.5607    
   1.5600        -73.9944    
   1.5900        -74.8613    
   1.6200        -75.8847    
   1.6500        -77.0488    
   1.6800        -78.2832    
   1.7100        -79.5497    
   1.7400        -80.8409    
   1.7700        -82.0576    
   1.8000        -82.9825    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   1.8300        -84.1917    
   1.8600        -85.3377    
   1.8900        -86.3866    
   1.9200        -87.4732    
   1.9500        -88.0379    
   1.9800        -89.0709    
   2.0100        -90.1767    
   2.0400        -91.3491    
   2.0700        -92.4606    
   2.1000        -93.3059    
   2.1300        -94.4878    
   2.1600        -95.7123    
   2.1900        -95.6402    
   2.2200        -96.6904    
   2.2500        -97.4372    
   2.2800        -98.2580    
   2.3100        -99.4963    
   2.3400        -100.115    
   2.3700        -101.302    
   2.4000        -102.367    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   2.4300        -103.485    
   2.4600        -104.413    
   2.4900        -105.587    
   2.5200        -106.766    
   2.5500        -107.330    
   2.5800        -108.290    
   2.6100        -109.471    
   2.6400        -110.647    
   2.6700        -111.847    
   2.7000        -113.031    
   2.7300        -114.204    
   2.7600        -115.303    
   2.7900        -115.983    
   2.8200        -117.159    
   2.8500        -118.335    
   2.8800        -119.403    
   2.9100        -120.548    
   2.9400        -121.732    
   2.9700        -122.911    
   2.9850        -123.516    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   2.9925        -123.803    
   2.9955        -123.897    
   2.9977        -123.889    
   3.0000        -123.867    
