
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.30000E-01    -33.6054    
  0.60000E-01    -67.2107    
  0.90000E-01    -100.816    
  0.12000        -134.421    
  0.15000        -168.027    
  0.18000        -201.632    
  0.21000        -235.238    
  0.24000        -268.843    
  0.27000        -302.448    
  0.30000        -336.054    
  0.33000        -369.659    
  0.36000        -403.263    
  0.39000        -436.864    
  0.42000        -470.461    
  0.45000        -504.053    
  0.48000        -537.562    
  0.51000        -570.891    
  0.54000        -603.267    
  0.57000        -631.924    
  0.60000        -661.522    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.63000        -692.205    
  0.66000        -716.193    
  0.69000        -665.833    
  0.72000        -528.513    
  0.75000        -536.902    
  0.78000        -558.172    
  0.81000        -579.624    
  0.84000        -601.073    
  0.87000        -622.536    
  0.90000        -643.996    
  0.93000        -665.454    
  0.96000        -686.912    
  0.99000        -708.366    
   1.0200        -729.797    
   1.0500        -751.238    
   1.0800        -772.665    
   1.1100        -794.077    
   1.1400        -815.480    
   1.1700        -836.883    
   1.2000        -858.287    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.2300        -879.690    
   1.2600        -901.103    
   1.2900        -922.520    
   1.3200        -943.935    
   1.3500        -965.375    
   1.3800        -986.806    
   1.4100        -1008.25    
   1.4400        -1029.58    
   1.4700        -1048.28    
   1.5000        -809.677    
   1.5300        -148.432    
   1.5600        -48.0208    
   1.5900        -35.3118    
   1.6200        -28.3512    
   1.6500        -23.3470    
   1.6800        -19.6989    
   1.7100        -14.7113    
   1.7400        -10.3786    
   1.7700        -4.91780    
   1.8000        -2.52680    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.8300        -2.33953    
   1.8600        -2.04537    
   1.8900       -0.215803E-11
   1.9200       -0.275732E-11
   1.9500       -0.189361E-11
   1.9800       -0.497033E-12
   2.0100       -0.654836E-11
   2.0400       -0.724288E-11
   2.0700       -0.737916E-12
   2.1000       -0.287837E-11
   2.1300        0.325159E-11
   2.1600        0.241654E-11
   2.1900       -0.389213E-11
   2.2200       -0.258564E-11
   2.2500       -0.131154E-11
   2.2800       -0.484915E-11
   2.3100       -0.869792E-12
   2.3400       -0.821529E-11
   2.3700       -0.946673E-11
   2.4000        0.541524E-11

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   2.4300        0.503314E-11
   2.4600       -0.659153E-11
   2.4900        0.239993E-11
   2.5200        0.310620E-11
   2.5500       -0.966028E-11
   2.5800        0.214580E-11
   2.6100        0.597273E-12
   2.6400        0.430562E-11
   2.6700       -0.800776E-11
   2.7000       -0.128417E-10
   2.7300        0.566812E-11
   2.7600       -0.634513E-11
   2.7900        0.420294E-11
   2.8200       -0.318168E-11
   2.8500       -0.193292E-11
   2.8800       -0.634738E-11
   2.9100        0.537202E-11
   2.9400        0.194232E-11
   2.9700        0.659737E-11
   3.0000       -0.143118E-11
