STORAGE COMPLETE FOR    101 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR  1246 FX        FX         38.88       1.900       2409.       1.060

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.0     18.0     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:15:08  JAN 14, 2022 CP=   5148.469

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1246 FX
                  FX
   0.20000E-01   47.4869
   0.40000E-01   94.9737
   0.60000E-01   142.461
   0.80000E-01   189.947
   0.10000       237.434
   0.12000       284.921
   0.14000       332.408
   0.16000       379.895
   0.18000       427.382
   0.20000       474.869
   0.22000       522.356
   0.24000       569.842
   0.26000       617.329
   0.28000       664.816
   0.30000       712.303
   0.32000       759.790
   0.34000       807.277
   0.36000       854.764
   0.38000       902.251
   0.40000       949.737
   0.42000       997.224
   0.44000       1044.71
   0.46000       1092.20
   0.48000       1139.68
   0.50000       1187.17
   0.52000       1234.66
   0.54000       1282.15
   0.56000       1329.63
   0.58000       1377.12
   0.60000       1424.61
   0.62000       1472.09
   0.64000       1519.58
   0.66000       1567.07
   0.68000       1614.55
   0.70000       1662.04
   0.72000       1709.53
   0.74000       1757.01
   0.76000       1804.50
   0.78000       1851.99
   0.80000       1899.47
   0.82000       1946.96
   0.84000       1993.80
   0.86000       2039.48
   0.88000       2081.46
   0.90000       2118.62
   0.92000       2146.45
   0.94000       2181.73
   0.96000       2224.88
   0.98000       2269.86
    1.0000       2315.46

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.0     18.0     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:15:08  JAN 14, 2022 CP=   5148.469

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1246 FX
                  FX
    1.0200       2358.52
    1.0400       2393.89
    1.0600       2409.13
    1.0800       2393.44
    1.1000       2349.39
    1.1200       2260.76
    1.1400       2085.08
    1.1600       1789.36
    1.1800       1488.13
    1.2000       1064.97
    1.2200       314.285
    1.2400       139.556
    1.2600       86.6538
    1.2800       70.6950
    1.3000       64.7815
    1.3200       62.6940
    1.3400       60.1474
    1.3600       56.3749
    1.3800       54.6275
    1.4000       53.8263
    1.4200       52.4202
    1.4400       52.1012
    1.4600       52.2291
    1.4800       51.8316
    1.5000       51.3268
    1.5200       50.3729
    1.5400       48.4987
    1.5600       48.2909
    1.5800       48.1006
    1.6000       47.6541
    1.6200       47.8106
    1.6400       47.8386
    1.6600       46.8298
    1.6800       45.8338
    1.7000       45.5759
    1.7200       44.1717
    1.7400       42.6673
    1.7600       41.5440
    1.7800       40.7902
    1.8000       39.7737
    1.8200       39.4650
    1.8400       39.3505
    1.8600       39.2146
    1.8800       38.9144
    1.9000       38.8761
    1.9200       38.9716
    1.9400       38.9823
    1.9600       39.3738
    1.9800       39.3756
    1.9900       39.3657

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.0     18.0     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:15:08  JAN 14, 2022 CP=   5148.469

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1246 FX
                  FX
    2.0000       39.0462
