
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.30000E-01    -98.9028    
  0.60000E-01    -197.806    
  0.90000E-01    -296.709    
  0.12000        -395.611    
  0.15000        -494.514    
  0.18000        -593.417    
  0.21000        -692.320    
  0.24000        -791.223    
  0.27000        -890.126    
  0.30000        -989.028    
  0.33000        -1087.93    
  0.36000        -1186.82    
  0.39000        -1283.72    
  0.42000        -1378.55    
  0.45000        -1475.57    
  0.48000        -1573.24    
  0.51000        -1670.33    
  0.54000        -1765.26    
  0.57000        -1755.03    
  0.60000        -1764.89    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.63000        -1818.52    
  0.66000        -1895.87    
  0.69000        -1960.89    
  0.72000        -1973.30    
  0.75000        -2001.28    
  0.78000        -2031.91    
  0.81000        -1949.01    
  0.84000        -1414.57    
  0.87000        -41.0716    
  0.90000        -28.4668    
  0.93000        -23.4964    
  0.96000        -19.1315    
  0.99000        -18.4743    
   1.0200        -18.8845    
   1.0500        -19.3268    
   1.0800        -19.7488    
   1.1100        -19.6258    
   1.1400        -19.5557    
   1.1700        -19.6049    
   1.2000        -19.7121    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.2300        -20.1155    
   1.2600        -20.4709    
   1.2900        -20.9318    
   1.3200        -21.1743    
   1.3500        -21.2178    
   1.3800        -21.6404    
   1.4100        -22.0897    
   1.4400        -22.5174    
   1.4700        -22.9419    
   1.5000        -23.3964    
   1.5300        -23.8461    
   1.5600        -24.2634    
   1.5900        -24.5593    
   1.6200        -24.9960    
   1.6500        -25.3368    
   1.6800        -25.6701    
   1.7100        -26.0425    
   1.7400        -26.4148    
   1.7700        -26.7605    
   1.8000        -27.1545    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.8300        -27.5598    
   1.8600        -27.9904    
   1.8900        -28.3493    
   1.9200        -28.7993    
   1.9500        -29.2020    
   1.9800        -29.6294    
   2.0100        -30.0296    
   2.0400        -30.4330    
   2.0700        -30.8243    
   2.1000        -31.2333    
   2.1300        -31.6112    
   2.1600        -31.9388    
   2.1900        -32.2839    
   2.2200        -32.6034    
   2.2500        -32.9918    
   2.2800        -33.3870    
   2.3100        -33.7354    
   2.3400        -34.0392    
   2.3700        -34.2816    
   2.4000        -34.5986    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   2.4300        -34.9849    
   2.4600        -35.4099    
   2.4900        -35.7847    
   2.5200        -36.1183    
   2.5500        -36.4278    
   2.5800        -36.7038    
   2.6100        -37.1057    
   2.6400        -37.5083    
   2.6700        -37.9128    
   2.7000        -38.2504    
   2.7300        -38.3072    
   2.7600        -38.5528    
   2.7900        -38.8905    
   2.8200        -39.2845    
   2.8500        -39.6149    
   2.8800        -39.9602    
   2.9100        -39.9899    
   2.9400        -40.3846    
   2.9700        -40.7836    
   3.0000        -41.1002    
