
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        519 FX      
                  FX      
  0.30000E-01    -37.8074    
  0.60000E-01    -75.6148    
  0.90000E-01    -113.422    
  0.12000        -151.230    
  0.15000        -189.037    
  0.18000        -226.838    
  0.21000        -264.610    
  0.24000        -302.344    
  0.27000        -339.982    
  0.30000        -377.481    
  0.33000        -414.576    
  0.36000        -451.463    
  0.39000        -488.454    
  0.42000        -525.104    
  0.45000        -561.416    
  0.48000        -597.015    
  0.51000        -630.234    
  0.54000        -660.048    
  0.57000        -684.445    
  0.60000        -700.148    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        519 FX      
                  FX      
  0.63000        -701.943    
  0.66000        -684.978    
  0.69000        -658.134    
  0.72000        -645.511    
  0.75000        -645.250    
  0.78000        -653.286    
  0.81000        -662.362    
  0.84000        -673.080    
  0.87000        -678.970    
  0.90000        -686.687    
  0.93000        -694.800    
  0.96000        -703.178    
  0.99000        -712.432    
   1.0200        -721.460    
   1.0500        -737.637    
   1.0800        -755.270    
   1.1100        -775.281    
   1.1400        -795.719    
   1.1700        -816.287    
   1.2000        -836.897    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        519 FX      
                  FX      
   1.2300        -857.551    
   1.2600        -878.188    
   1.2900        -898.625    
   1.3200        -916.116    
   1.3500        -864.520    
   1.3800        -453.969    
   1.4100        -240.045    
   1.4400        -53.8067    
   1.4700        -29.5317    
   1.5000        -26.0201    
   1.5300        -23.9878    
   1.5600        -23.2209    
   1.5900        -22.2237    
   1.6200        -21.7408    
   1.6500        -21.0096    
   1.6800        -20.2783    
   1.7100        -19.8691    
   1.7400        -19.7644    
   1.7700        -19.1542    
   1.8000        -18.8867    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        519 FX      
                  FX      
   1.8300        -18.7683    
   1.8600        -18.6714    
   1.8900        -18.6479    
   1.9200        -17.6135    
   1.9500        -17.7277    
   1.9800        -17.7353    
   2.0100        -17.5564    
   2.0400        -17.5621    
   2.0700        -17.4501    
   2.1000        -17.3269    
   2.1300        -17.2480    
   2.1600        -16.4726    
   2.1900        -16.1369    
   2.2200        -15.3806    
   2.2500        -15.0327    
   2.2800        -15.0512    
   2.3100        -15.0178    
   2.3400        -15.1646    
   2.3700        -15.2849    
   2.4000        -15.4547    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        519 FX      
                  FX      
   2.4300        -15.6319    
   2.4600        -15.8136    
   2.4900        -15.9896    
   2.5200        -16.1735    
   2.5500        -16.3546    
   2.5800        -16.5345    
   2.6100        -16.7043    
   2.6400        -16.8475    
   2.6700        -16.9104    
   2.7000        -17.0164    
   2.7300        -17.1473    
   2.7600        -17.2702    
   2.7900        -17.3977    
   2.8200        -17.5224    
   2.8500        -17.6562    
   2.8800        -17.7446    
   2.9100        -17.8123    
   2.9400        -17.8429    
   2.9700        -17.5660    
   2.9850        -17.4980    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        519 FX      
                  FX      
   2.9925        -17.3920    
   2.9955        -17.2652    
   2.9977        -17.0198    
   3.0000        -16.9038    
