
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.15000E-01    -10.6555    
  0.30000E-01    -21.3110    
  0.45000E-01    -31.9665    
  0.60000E-01    -42.6220    
  0.75000E-01    -53.2774    
  0.90000E-01    -63.9329    
  0.10500        -74.5884    
  0.12000        -85.2439    
  0.13500        -95.8994    
  0.15000        -106.555    
  0.16500        -117.210    
  0.18000        -127.866    
  0.19500        -138.521    
  0.21000        -149.177    
  0.22500        -159.832    
  0.24000        -170.488    
  0.25500        -181.143    
  0.27000        -191.799    
  0.28500        -202.454    
  0.30000        -213.110    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.31500        -223.765    
  0.33000        -234.421    
  0.34500        -245.076    
  0.36000        -255.732    
  0.37500        -266.387    
  0.39000        -277.043    
  0.40500        -287.698    
  0.42000        -298.354    
  0.43500        -309.009    
  0.45000        -319.665    
  0.46500        -330.320    
  0.48000        -340.973    
  0.49500        -351.624    
  0.51000        -362.275    
  0.52500        -372.925    
  0.54000        -383.554    
  0.55500        -394.184    
  0.57000        -404.774    
  0.58500        -415.281    
  0.60000        -425.828    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.61500        -436.403    
  0.63000        -447.015    
  0.64500        -457.640    
  0.66000        -468.266    
  0.67500        -478.890    
  0.69000        -489.519    
  0.70500        -500.121    
  0.72000        -510.699    
  0.73500        -521.243    
  0.75000        -531.796    
  0.76500        -542.331    
  0.78000        -552.840    
  0.79500        -563.275    
  0.81000        -573.650    
  0.82500        -583.903    
  0.84000        -594.032    
  0.85500        -604.211    
  0.87000        -614.541    
  0.88500        -625.085    
  0.90000        -635.668    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.91500        -646.256    
  0.93000        -656.821    
  0.94500        -667.415    
  0.96000        -678.009    
  0.97500        -688.603    
  0.99000        -699.197    
   1.0050        -709.790    
   1.0200        -720.384    
   1.0350        -730.978    
   1.0500        -741.572    
   1.0650        -752.166    
   1.0800        -762.760    
   1.0950        -773.354    
   1.1100        -783.948    
   1.1250        -794.542    
   1.1400        -805.135    
   1.1550        -815.729    
   1.1700        -826.323    
   1.1850        -836.917    
   1.2000        -847.511    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.2150        -858.105    
   1.2300        -868.699    
   1.2450        -879.293    
   1.2600        -889.887    
   1.2750        -900.480    
   1.2900        -911.074    
   1.3050        -921.668    
   1.3200        -932.262    
   1.3350        -942.856    
   1.3500        -953.450    
   1.3650        -964.044    
   1.3800        -974.638    
   1.3950        -985.232    
   1.4100        -995.825    
   1.4250        -1006.42    
   1.4400        -1017.01    
   1.4550        -1027.61    
   1.4700        -1037.76    
   1.4850        -1045.81    
   1.4925        -1047.60    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.4962        -1043.85    
   1.4977        -1028.70    
   1.4989       -0.299307E-03
   1.5000        0.304061E-11
