
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
  0.30000E-01    -38.9391    
  0.60000E-01    -77.8782    
  0.90000E-01    -116.817    
  0.12000        -155.756    
  0.15000        -194.695    
  0.18000        -233.625    
  0.21000        -272.522    
  0.24000        -311.387    
  0.27000        -350.135    
  0.30000        -388.678    
  0.33000        -426.829    
  0.36000        -464.862    
  0.39000        -502.867    
  0.42000        -540.353    
  0.45000        -577.682    
  0.48000        -613.697    
  0.51000        -646.499    
  0.54000        -675.002    
  0.57000        -699.410    
  0.60000        -719.808    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
  0.63000        -712.768    
  0.66000        -681.041    
  0.69000        -673.308    
  0.72000        -684.834    
  0.75000        -700.333    
  0.78000        -713.356    
  0.81000        -725.924    
  0.84000        -738.191    
  0.87000        -756.279    
  0.90000        -776.019    
  0.93000        -794.979    
  0.96000        -781.948    
  0.99000        -739.505    
   1.0200        -754.825    
   1.0500        -773.424    
   1.0800        -793.740    
   1.1100        -814.993    
   1.1400        -836.470    
   1.1700        -858.050    
   1.2000        -879.608    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   1.2300        -901.172    
   1.2600        -922.776    
   1.2900        -944.303    
   1.3200        -964.907    
   1.3500        -964.676    
   1.3800        -608.585    
   1.4100        -315.152    
   1.4400        -216.608    
   1.4700        -124.490    
   1.5000        -63.1466    
   1.5300        -48.0185    
   1.5600        -42.6035    
   1.5900        -38.7804    
   1.6200        -34.7419    
   1.6500        -31.8970    
   1.6800        -28.9524    
   1.7100        -27.4857    
   1.7400        -26.7392    
   1.7700        -25.1340    
   1.8000        -24.2101    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   1.8300        -23.6351    
   1.8600        -22.9052    
   1.8900        -21.1962    
   1.9200        -19.9355    
   1.9500        -19.5927    
   1.9800        -18.4759    
   2.0100        -18.4787    
   2.0400        -17.3917    
   2.0700        -17.3920    
   2.1000        -17.5186    
   2.1300        -17.3167    
   2.1600        -17.4622    
   2.1900        -17.4359    
   2.2200        -17.2523    
   2.2500        -17.2683    
   2.2800        -17.4318    
   2.3100        -17.5622    
   2.3400        -17.7184    
   2.3700        -17.8881    
   2.4000        -18.0550    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   2.4300        -16.4418    
   2.4600        -15.2618    
   2.4900        -15.3114    
   2.5200        -15.3652    
   2.5500        -15.4961    
   2.5800        -15.6417    
   2.6100        -15.7793    
   2.6400        -15.8926    
   2.6700        -16.0404    
   2.7000        -16.1788    
   2.7300        -16.2549    
   2.7600        -16.3687    
   2.7900        -16.4800    
   2.8200        -16.6200    
   2.8500        -16.7705    
   2.8800        -16.9136    
   2.9100        -17.0331    
   2.9400        -15.8184    
   2.9700        -15.4983    
   2.9850        -15.5389    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   2.9925        -15.5296    
   2.9955        -15.4942    
   2.9977        -15.3850    
   3.0000        -15.3525    
