
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.30000E-01    -48.2024    
  0.60000E-01    -96.4047    
  0.90000E-01    -144.607    
  0.12000        -192.809    
  0.15000        -241.012    
  0.18000        -289.136    
  0.21000        -337.124    
  0.24000        -384.712    
  0.27000        -431.432    
  0.30000        -477.607    
  0.33000        -522.958    
  0.36000        -566.961    
  0.39000        -608.982    
  0.42000        -648.970    
  0.45000        -686.550    
  0.48000        -714.582    
  0.51000        -718.663    
  0.54000        -718.692    
  0.57000        -724.831    
  0.60000        -735.467    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.63000        -749.667    
  0.66000        -759.658    
  0.69000        -770.733    
  0.72000        -781.392    
  0.75000        -793.372    
  0.78000        -806.596    
  0.81000        -819.854    
  0.84000        -833.091    
  0.87000        -845.244    
  0.90000        -857.541    
  0.93000        -870.049    
  0.96000        -882.234    
  0.99000        -894.859    
   1.0200        -905.544    
   1.0500        -899.324    
   1.0800        -811.714    
   1.1100        -466.546    
   1.1400        -130.557    
   1.1700        -75.4105    
   1.2000        -71.5460    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   1.2300        -70.9200    
   1.2600        -70.4591    
   1.2900        -70.6528    
   1.3200        -70.8375    
   1.3500        -71.6300    
   1.3800        -72.0607    
   1.4100        -72.5329    
   1.4400        -73.3480    
   1.4700        -74.2744    
   1.5000        -75.1879    
   1.5300        -75.9870    
   1.5600        -76.8983    
   1.5900        -77.9903    
   1.6200        -78.9786    
   1.6500        -79.7906    
   1.6800        -80.5141    
   1.7100        -81.3828    
   1.7400        -82.3000    
   1.7700        -83.0197    
   1.8000        -83.7281    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   1.8300        -83.3706    
   1.8600        -82.4565    
   1.8900        -83.2551    
   1.9200        -84.1646    
   1.9500        -85.0160    
   1.9800        -85.3324    
   2.0100        -85.8476    
   2.0400        -86.5561    
   2.0700        -87.3818    
   2.1000        -88.4044    
   2.1300        -88.9506    
   2.1600        -88.8688    
   2.1900        -87.1436    
   2.2200        -71.1479    
   2.2500        -63.4276    
   2.2800        -56.7598    
   2.3100        -41.0342    
   2.3400        -27.1677    
   2.3700        -20.7895    
   2.4000        -19.6234    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   2.4300        -19.0391    
   2.4600        -18.6414    
   2.4900        -15.9645    
   2.5200        -16.1322    
   2.5500        -16.2811    
   2.5800        -16.4496    
   2.6100        -16.6024    
   2.6400        -16.7787    
   2.6700        -16.9301    
   2.7000        -17.0704    
   2.7300        -17.2534    
   2.7600        -17.4035    
   2.7900        -17.5264    
   2.8200        -17.7148    
   2.8500        -17.9024    
   2.8800        -18.0909    
   2.9100        -16.7135    
   2.9400        -16.8713    
   2.9700        -17.0433    
   3.0000        -17.2155    
