STORAGE COMPLETE FOR    101 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR  1189 FX        FX         23.09       1.520       1489.      0.6200

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   17:46:33  DEC 05, 2021 CP=   2347.438

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1189 FX
                  FX
   0.20000E-01   54.9597
   0.40000E-01   109.919
   0.60000E-01   164.879
   0.80000E-01   219.839
   0.10000       274.799
   0.12000       329.758
   0.14000       384.718
   0.16000       439.678
   0.18000       494.638
   0.20000       549.597
   0.22000       604.557
   0.24000       659.517
   0.26000       714.476
   0.28000       769.436
   0.30000       824.396
   0.32000       879.356
   0.34000       934.315
   0.36000       989.275
   0.38000       1042.69
   0.40000       1092.42
   0.42000       1134.06
   0.44000       1184.00
   0.46000       1235.16
   0.48000       1286.32
   0.50000       1335.03
   0.52000       1379.47
   0.54000       1420.47
   0.56000       1452.43
   0.58000       1468.34
   0.60000       1483.50
   0.62000       1488.57
   0.64000       1474.68
   0.66000       1275.26
   0.68000       876.375
   0.70000       801.318
   0.72000       735.974
   0.74000       705.806
   0.76000       696.984
   0.78000       689.524
   0.80000       667.508
   0.82000       631.991
   0.84000       608.513
   0.86000       571.750
   0.88000       515.947
   0.90000       460.618
   0.92000       344.375
   0.94000       186.541
   0.96000       153.573
   0.98000       140.723
    1.0000       133.241

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   17:46:33  DEC 05, 2021 CP=   2347.438

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1189 FX
                  FX
    1.0200       127.273
    1.0400       123.147
    1.0600       119.584
    1.0800       116.531
    1.1000       113.098
    1.1200       109.399
    1.1400       107.312
    1.1600       104.702
    1.1800       102.580
    1.2000       100.540
    1.2200       99.9409
    1.2400       99.9916
    1.2600       100.085
    1.2800       99.8129
    1.3000       97.3404
    1.3200       92.8051
    1.3400       84.7187
    1.3600       72.2357
    1.3800       54.1099
    1.4000       35.4892
    1.4200       27.2047
    1.4400       23.8648
    1.4600       23.4244
    1.4800       23.4738
    1.5000       23.3273
    1.5200       23.0854
    1.5400       23.1897
    1.5600       23.3299
    1.5800       23.6067
    1.6000       23.9047
    1.6200       24.1588
    1.6400       24.3179
    1.6600       24.5602
    1.6800       24.2762
    1.7000       24.2576
    1.7200       24.3859
    1.7400       24.6370
    1.7600       24.8547
    1.7800       24.8941
    1.8000       24.6512
    1.8200       24.0640
    1.8400       24.1867
    1.8600       24.4109
    1.8800       24.6223
    1.9000       24.7771
    1.9200       24.8094
    1.9400       25.0441
    1.9600       25.3023
    1.9800       24.3132
    1.9900       24.2912

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   17:46:33  DEC 05, 2021 CP=   2347.438

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1189 FX
                  FX
    2.0000       24.0819
