STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR    9484 FX        FX         10.95       1.880       1476.      0.7000

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.0     18.0     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   05:38:07  DEC 05, 2021 CP=  47207.312

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       9484 FX
                  FX
   0.20000E-01   46.0338
   0.40000E-01   92.0676
   0.60000E-01   138.101
   0.80000E-01   184.135
   0.10000       230.169
   0.12000       276.203
   0.14000       322.237
   0.16000       368.270
   0.18000       414.304
   0.20000       460.338
   0.22000       506.372
   0.24000       552.406
   0.26000       598.439
   0.28000       644.473
   0.30000       690.460
   0.32000       736.437
   0.34000       782.333
   0.36000       828.043
   0.38000       873.688
   0.40000       918.953
   0.42000       963.821
   0.44000       1007.76
   0.46000       1050.57
   0.48000       1092.43
   0.50000       1131.27
   0.52000       1172.24
   0.54000       1215.34
   0.56000       1258.78
   0.58000       1302.25
   0.60000       1345.10
   0.62000       1386.35
   0.64000       1423.92
   0.66000       1454.55
   0.68000       1471.89
   0.70000       1475.79
   0.72000       1474.52
   0.74000       1468.50
   0.76000       1457.16
   0.78000       1424.35
   0.80000       1055.03
   0.82000       863.111
   0.84000       751.220
   0.86000       698.702
   0.88000       624.412
   0.90000       547.979
   0.92000       440.353
   0.94000       367.115
   0.96000       293.143
   0.98000       240.420
    1.0000       204.719

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.0     18.0     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   05:38:07  DEC 05, 2021 CP=  47207.312

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       9484 FX
                  FX
    1.0200       183.049
    1.0400       163.483
    1.0600       142.195
    1.0800       119.507
    1.1000       88.4570
    1.1200       53.9006
    1.1400       38.0234
    1.1600       30.2851
    1.1800       26.9247
    1.2000       24.4047
    1.2200       22.2886
    1.2400       19.6776
    1.2600       17.9230
    1.2800       17.2425
    1.3000       16.7947
    1.3200       16.2737
    1.3400       16.0146
    1.3600       15.6279
    1.3800       15.4193
    1.4000       15.2425
    1.4200       15.0727
    1.4400       14.7798
    1.4600       14.3593
    1.4800       14.1718
    1.5000       13.8522
    1.5200       13.4267
    1.5400       13.3070
    1.5600       12.9282
    1.5800       12.7606
    1.6000       12.4576
    1.6200       12.2189
    1.6400       12.1783
    1.6600       11.8709
    1.6800       11.8927
    1.7000       11.9462
    1.7200       11.9992
    1.7400       11.6586
    1.7600       11.5890
    1.7800       11.4276
    1.8000       11.3333
    1.8200       11.3280
    1.8400       11.1632
    1.8600       10.9725
    1.8800       10.9534
    1.9000       11.0048
    1.9200       11.0438
    1.9400       11.0204
    1.9600       11.0673
    1.9800       11.1376
    1.9900       11.1849

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.0     18.0     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   05:38:07  DEC 05, 2021 CP=  47207.312

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       9484 FX
                  FX
    1.9950       11.2040
    1.9970       11.2063
    1.9985       11.1952
    2.0000       11.1981
