STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR  2237 FX        FX         14.81      1.500      1036.     0.4350

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   14:37:54  NOV 13, 2021 CP=   5490.656

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2237 FX
                  FX
  0.15000E-01     39.4669
  0.30000E-01     78.9337
  0.45000E-01     118.401
  0.60000E-01     157.867
  0.75000E-01     197.334
  0.90000E-01     236.801
  0.10500         276.268
  0.12000         315.735
  0.13500         355.202
  0.15000         394.669
  0.16500         434.136
  0.18000         473.440
  0.19500         511.234
  0.21000         545.515
  0.22500         577.661
  0.24000         607.332
  0.25500         639.239
  0.27000         675.026
  0.28500         711.369
  0.30000         748.104
  0.31500         784.374
  0.33000         820.831
  0.34500         856.610
  0.36000         893.299
  0.37500         929.340
  0.39000         963.668
  0.40500         995.043
  0.42000         1020.43
  0.43500         1035.89
  0.45000         1032.11
  0.46500         1005.07
  0.48000         969.631
  0.49500         890.567
  0.51000         497.593
  0.52500         500.129
  0.54000         504.502
  0.55500         506.987
  0.57000         504.786
  0.58500         495.381
  0.60000         475.290
  0.61500         442.381
  0.63000         419.086
  0.64500         418.005
  0.66000         421.018
  0.67500         425.343
  0.69000         430.247
  0.70500         434.429
  0.72000         439.809
  0.73500         444.945
  0.75000         448.789

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   14:37:54  NOV 13, 2021 CP=   5490.672

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2237 FX
                  FX
  0.76500         451.952
  0.78000         455.174
  0.79500         457.783
  0.81000         458.787
  0.82500         456.949
  0.84000         454.266
  0.85500         448.198
  0.87000         439.401
  0.88500         427.446
  0.90000         411.208
  0.91500         392.475
  0.93000         369.393
  0.94500         339.099
  0.96000         307.326
  0.97500         290.017
  0.99000         273.299
   1.0050         266.607
   1.0200         260.664
   1.0350         263.607
   1.0500         265.796
   1.0650         268.791
   1.0800         271.975
   1.0950         275.070
   1.1100         278.379
   1.1250         281.223
   1.1400         282.534
   1.1550         277.628
   1.1700         267.264
   1.1850         265.218
   1.2000         267.212
   1.2150         269.446
   1.2300         271.566
   1.2450         273.606
   1.2600         275.538
   1.2750         276.903
   1.2900         278.440
   1.3050         280.075
   1.3200         280.886
   1.3350         279.539
   1.3500         276.467
   1.3650         274.156
   1.3800         269.948
   1.3950         247.241
   1.4100         206.952
   1.4250         149.762
   1.4400         61.4643
   1.4550         23.8420
   1.4700         19.5522
   1.4850         17.2209
   1.4925         16.3249

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   14:37:54  NOV 13, 2021 CP=   5490.672

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2237 FX
                  FX
   1.4962         15.7959
   1.4977         15.4221
   1.4989         14.9865
   1.5000         14.8061
