STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR  2057 FX        FX         45.91     0.2000E-01  697.0     0.3200

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   12:24:52  OCT 13, 2021 CP=   2370.047

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2057 FX
                  FX
  0.20000E-01     45.9068
  0.40000E-01     91.8136
  0.60000E-01     137.720
  0.80000E-01     183.627
  0.10000         229.534
  0.12000         275.441
  0.14000         321.258
  0.16000         366.904
  0.18000         412.435
  0.20000         457.762
  0.22000         503.004
  0.24000         547.800
  0.26000         590.936
  0.28000         630.882
  0.30000         669.140
  0.32000         696.998
  0.34000         694.051
  0.36000         646.252
  0.38000         616.503
  0.40000         615.146
  0.42000         619.582
  0.44000         621.026
  0.46000         604.543
  0.48000         521.769
  0.50000         242.845
  0.52000         125.518
  0.54000         126.188
  0.56000         129.735
  0.58000         133.832
  0.60000         138.330
  0.62000         142.933
  0.64000         146.070
  0.66000         149.423
  0.68000         153.793
  0.70000         157.926
  0.72000         162.271
  0.74000         166.674
  0.76000         171.065
  0.78000         174.364
  0.80000         178.669
  0.82000         181.389
  0.84000         184.674
  0.86000         188.548
  0.88000         190.363
  0.90000         193.907
  0.92000         198.044
  0.94000         202.263
  0.96000         206.321
  0.98000         210.116
   1.0000         213.793

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   12:24:53  OCT 13, 2021 CP=   2370.062

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2057 FX
                  FX
   1.0200         217.524
   1.0400         221.248
   1.0600         225.455
   1.0800         229.691
   1.1000         233.873
   1.1200         238.034
   1.1400         241.012
   1.1600         244.416
   1.1800         248.399
   1.2000         251.932
   1.2200         255.765
   1.2400         259.631
   1.2600         263.216
   1.2800         266.991
   1.3000         270.837
   1.3200         274.412
   1.3400         278.487
   1.3600         282.607
   1.3800         286.627
   1.4000         289.926
   1.4200         293.795
   1.4400         297.770
   1.4600         301.699
   1.4800         305.658
   1.5000         309.650
   1.5200         313.304
   1.5400         316.852
   1.5600         319.357
   1.5800         322.406
   1.6000         324.766
   1.6200         326.365
   1.6400         327.873
   1.6600         330.285
   1.6800         333.629
   1.7000         336.919
   1.7200         339.981
   1.7400         342.844
   1.7600         345.853
   1.7800         349.120
   1.8000         352.658
   1.8200         356.033
   1.8400         359.385
   1.8600         362.260
   1.8800         365.400
   1.9000         368.185
   1.9200         370.593
   1.9400         371.613
   1.9600         370.358
   1.9800         370.887
   1.9900         371.913

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   12:24:53  OCT 13, 2021 CP=   2370.062

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2057 FX
                  FX
   1.9950         371.814
   1.9970         370.958
   1.9985         365.685
   2.0000         361.212
