
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1222 FX      
                  FX      
  0.30000E-01    -43.8135    
  0.60000E-01    -87.6269    
  0.90000E-01    -131.440    
  0.12000        -175.254    
  0.15000        -219.063    
  0.18000        -262.823    
  0.21000        -306.473    
  0.24000        -349.926    
  0.27000        -392.950    
  0.30000        -435.577    
  0.33000        -477.914    
  0.36000        -519.778    
  0.39000        -561.284    
  0.42000        -601.993    
  0.45000        -640.176    
  0.48000        -676.088    
  0.51000        -709.735    
  0.54000        -738.827    
  0.57000        -748.080    
  0.60000        -731.497    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1222 FX      
                  FX      
  0.63000        -718.137    
  0.66000        -724.441    
  0.69000        -735.326    
  0.72000        -743.713    
  0.75000        -743.322    
  0.78000        -744.373    
  0.81000        -750.885    
  0.84000        -758.119    
  0.87000        -765.410    
  0.90000        -771.998    
  0.93000        -778.997    
  0.96000        -777.494    
  0.99000        -694.583    
   1.0200        -453.369    
   1.0500        -349.405    
   1.0800        -221.071    
   1.1100        -210.270    
   1.1400        -209.957    
   1.1700        -211.953    
   1.2000        -215.419    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1222 FX      
                  FX      
   1.2300        -219.084    
   1.2600        -222.958    
   1.2900        -226.973    
   1.3200        -231.198    
   1.3500        -235.519    
   1.3800        -239.454    
   1.4100        -243.934    
   1.4400        -248.280    
   1.4700        -252.663    
   1.5000        -256.936    
   1.5300        -260.996    
   1.5600        -264.965    
   1.5900        -268.837    
   1.6200        -272.765    
   1.6500        -276.476    
   1.6800        -279.505    
   1.7100        -280.748    
   1.7400        -282.125    
   1.7700        -283.226    
   1.8000        -284.593    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1222 FX      
                  FX      
   1.8300        -286.743    
   1.8600        -288.500    
   1.8900        -290.089    
   1.9200        -291.836    
   1.9500        -293.409    
   1.9800        -294.915    
   2.0100        -296.545    
   2.0400        -298.682    
   2.0700        -301.219    
   2.1000        -303.685    
   2.1300        -306.306    
   2.1600        -308.891    
   2.1900        -311.042    
   2.2200        -313.248    
   2.2500        -315.112    
   2.2800        -316.809    
   2.3100        -318.003    
   2.3400        -318.326    
   2.3700        -318.836    
   2.4000        -319.203    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1222 FX      
                  FX      
   2.4300        -319.449    
   2.4600        -318.191    
   2.4900        -317.509    
   2.5200        -317.839    
   2.5500        -318.212    
   2.5800        -318.600    
   2.6100        -319.311    
   2.6400        -320.638    
   2.6700        -320.444    
   2.7000        -317.910    
   2.7300        -316.234    
   2.7600        -310.885    
   2.7900        -306.414    
   2.8200        -299.566    
   2.8500        -293.555    
   2.8800        -281.288    
   2.9100        -271.571    
   2.9400        -264.681    
   2.9700        -256.531    
   2.9835        -256.668    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1222 FX      
                  FX      
   2.9917        -244.934    
   2.9947        -243.229    
   2.9974        -215.881    
   3.0000        -184.891    
