
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
  0.30000E-01    -45.6447    
  0.60000E-01    -91.2894    
  0.90000E-01    -136.934    
  0.12000        -182.579    
  0.15000        -228.214    
  0.18000        -273.811    
  0.21000        -319.322    
  0.24000        -364.658    
  0.27000        -409.700    
  0.30000        -454.035    
  0.33000        -497.922    
  0.36000        -541.583    
  0.39000        -584.743    
  0.42000        -627.508    
  0.45000        -669.083    
  0.48000        -709.113    
  0.51000        -745.242    
  0.54000        -778.979    
  0.57000        -808.384    
  0.60000        -826.422    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
  0.63000        -814.891    
  0.66000        -797.336    
  0.69000        -805.512    
  0.72000        -824.206    
  0.75000        -841.906    
  0.78000        -858.436    
  0.81000        -842.459    
  0.84000        -734.235    
  0.87000        -744.631    
  0.90000        -764.829    
  0.93000        -786.722    
  0.96000        -809.939    
  0.99000        -834.111    
   1.0200        -858.508    
   1.0500        -883.094    
   1.0800        -907.829    
   1.1100        -932.588    
   1.1400        -957.334    
   1.1700        -982.055    
   1.2000        -1006.69    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   1.2300        -1031.21    
   1.2600        -1055.18    
   1.2900        -1073.76    
   1.3200        -967.391    
   1.3500        -664.975    
   1.3800        -490.344    
   1.4100        -470.000    
   1.4400        -472.649    
   1.4700        -476.714    
   1.5000        -478.663    
   1.5300        -474.948    
   1.5600        -457.515    
   1.5900        -436.888    
   1.6200        -419.254    
   1.6500        -353.433    
   1.6800        -133.276    
   1.7100        -73.3994    
   1.7400        -51.1098    
   1.7700        -44.1015    
   1.8000        -38.7393    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   1.8300        -32.6949    
   1.8600        -29.3629    
   1.8900        -25.3895    
   1.9200        -23.5876    
   1.9500        -17.7018    
   1.9800        -17.9738    
   2.0100        -18.2462    
   2.0400        -18.5185    
   2.0700        -18.7908    
   2.1000        -19.0631    
   2.1300        -19.3355    
   2.1600        -19.6078    
   2.1900        -19.8801    
   2.2200        -20.1525    
   2.2500        -20.4248    
   2.2800        -20.6971    
   2.3100        -20.9695    
   2.3400        -21.2418    
   2.3700        -21.5082    
   2.4000        -21.7712    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   2.4300        -22.0433    
   2.4600        -22.3139    
   2.4900        -22.5846    
   2.5200        -22.8567    
   2.5500        -23.1279    
   2.5800        -23.3989    
   2.6100        -23.6667    
   2.6400        -23.9305    
   2.6700        -24.2024    
   2.7000        -24.4744    
   2.7300        -24.7463    
   2.7600        -25.0183    
   2.7900        -25.2902    
   2.8200        -25.5583    
   2.8500        -25.8244    
   2.8800        -26.0908    
   2.9100        -26.3610    
   2.9400        -26.6277    
   2.9700        -26.8506    
   2.9850        -26.9787    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        599 FX      
                  FX      
   2.9925        -27.0395    
   2.9955        -27.0595    
   2.9977        -27.0105    
   3.0000        -27.0124    
