
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        907 FX      
                  FX      
  0.30000E-01    -57.0397    
  0.60000E-01    -114.079    
  0.90000E-01    -171.119    
  0.12000        -228.159    
  0.15000        -285.194    
  0.18000        -342.160    
  0.21000        -398.935    
  0.24000        -455.257    
  0.27000        -510.750    
  0.30000        -565.060    
  0.33000        -618.070    
  0.36000        -670.050    
  0.39000        -719.050    
  0.42000        -762.912    
  0.45000        -784.230    
  0.48000        -789.814    
  0.51000        -794.462    
  0.54000        -792.014    
  0.57000        -696.737    
  0.60000        -204.351    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        907 FX      
                  FX      
  0.63000        -135.311    
  0.66000        -133.909    
  0.69000        -136.870    
  0.72000        -140.806    
  0.75000        -144.885    
  0.78000        -147.929    
  0.81000        -151.415    
  0.84000        -154.606    
  0.87000        -156.122    
  0.90000        -155.795    
  0.93000        -154.628    
  0.96000        -152.595    
  0.99000        -149.609    
   1.0200        -148.160    
   1.0500        -143.387    
   1.0800        -142.010    
   1.1100        -140.117    
   1.1400        -138.884    
   1.1700        -140.573    
   1.2000        -143.027    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        907 FX      
                  FX      
   1.2300        -144.907    
   1.2600        -144.704    
   1.2900        -144.884    
   1.3200        -146.023    
   1.3500        -146.966    
   1.3800        -148.709    
   1.4100        -151.272    
   1.4400        -154.256    
   1.4700        -156.930    
   1.5000        -159.822    
   1.5300        -160.567    
   1.5600        -162.781    
   1.5900        -165.439    
   1.6200        -168.079    
   1.6500        -170.194    
   1.6800        -172.318    
   1.7100        -174.467    
   1.7400        -176.330    
   1.7700        -176.883    
   1.8000        -175.894    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        907 FX      
                  FX      
   1.8300        -172.850    
   1.8600        -171.018    
   1.8900        -171.307    
   1.9200        -170.972    
   1.9500        -168.646    
   1.9800        -168.254    
   2.0100        -168.459    
   2.0400        -168.885    
   2.0700        -169.300    
   2.1000        -168.883    
   2.1300        -169.123    
   2.1600        -170.444    
   2.1900        -171.466    
   2.2200        -173.390    
   2.2500        -175.387    
   2.2800        -177.633    
   2.3100        -179.638    
   2.3400        -181.664    
   2.3700        -183.845    
   2.4000        -185.197    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        907 FX      
                  FX      
   2.4300        -187.450    
   2.4600        -189.670    
   2.4900        -191.902    
   2.5200        -194.152    
   2.5500        -196.406    
   2.5800        -198.641    
   2.6100        -200.281    
   2.6400        -202.521    
   2.6700        -204.764    
   2.7000        -206.982    
   2.7300        -209.088    
   2.7600        -211.283    
   2.7900        -213.425    
   2.8200        -215.563    
   2.8500        -217.727    
   2.8800        -219.752    
   2.9100        -220.824    
   2.9400        -222.555    
   2.9700        -224.581    
   2.9850        -225.663    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        907 FX      
                  FX      
   2.9925        -226.167    
   2.9955        -226.327    
   2.9977        -226.335    
   3.0000        -226.383    
