
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.30000E-01    -60.2167    
  0.60000E-01    -120.433    
  0.90000E-01    -180.650    
  0.12000        -240.867    
  0.15000        -301.079    
  0.18000        -361.190    
  0.21000        -420.764    
  0.24000        -479.391    
  0.27000        -535.852    
  0.30000        -589.748    
  0.33000        -642.211    
  0.36000        -692.324    
  0.39000        -738.112    
  0.42000        -756.733    
  0.45000        -767.218    
  0.48000        -776.978    
  0.51000        -792.723    
  0.54000        -817.492    
  0.57000        -845.621    
  0.60000        -866.706    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.63000        -875.842    
  0.66000        -884.506    
  0.69000        -875.154    
  0.72000        -622.680    
  0.75000        -310.799    
  0.78000        -306.592    
  0.81000        -313.420    
  0.84000        -321.796    
  0.87000        -332.021    
  0.90000        -342.201    
  0.93000        -352.155    
  0.96000        -362.089    
  0.99000        -371.817    
   1.0200        -381.221    
   1.0500        -389.933    
   1.0800        -398.328    
   1.1100        -405.504    
   1.1400        -412.312    
   1.1700        -418.857    
   1.2000        -425.560    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   1.2300        -432.361    
   1.2600        -439.907    
   1.2900        -447.215    
   1.3200        -454.628    
   1.3500        -461.901    
   1.3800        -467.331    
   1.4100        -471.661    
   1.4400        -476.893    
   1.4700        -480.512    
   1.5000        -480.029    
   1.5300        -483.086    
   1.5600        -486.761    
   1.5900        -489.731    
   1.6200        -488.335    
   1.6500        -488.224    
   1.6800        -483.357    
   1.7100        -472.983    
   1.7400        -459.029    
   1.7700        -442.418    
   1.8000        -408.959    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   1.8300        -390.885    
   1.8600        -359.848    
   1.8900        -331.971    
   1.9200        -291.457    
   1.9500        -267.363    
   1.9800        -256.013    
   2.0100        -244.009    
   2.0400        -233.944    
   2.0700        -225.596    
   2.1000        -218.125    
   2.1300        -217.267    
   2.1600        -218.740    
   2.1900        -219.135    
   2.2200        -220.524    
   2.2500        -213.950    
   2.2800        -205.559    
   2.3100        -206.815    
   2.3400        -208.233    
   2.3700        -210.012    
   2.4000        -211.755    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   2.4300        -213.561    
   2.4600        -215.299    
   2.4900        -216.986    
   2.5200        -218.906    
   2.5500        -220.839    
   2.5800        -222.731    
   2.6100        -224.531    
   2.6400        -226.243    
   2.6700        -227.927    
   2.7000        -228.791    
   2.7300        -229.397    
   2.7600        -226.547    
   2.7900        -224.714    
   2.8200        -225.910    
   2.8500        -227.015    
   2.8800        -228.369    
   2.9100        -229.368    
   2.9400        -230.604    
   2.9700        -231.431    
   2.9850        -232.284    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
   2.9925        -232.524    
   2.9955        -232.365    
   2.9977        -231.118    
   3.0000        -229.975    
