
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.15000E-01    -15.6554    
  0.30000E-01    -31.3108    
  0.45000E-01    -46.9662    
  0.60000E-01    -62.6216    
  0.75000E-01    -78.2770    
  0.90000E-01    -93.9324    
  0.10500        -109.588    
  0.12000        -125.243    
  0.13500        -140.899    
  0.15000        -156.554    
  0.16500        -172.209    
  0.18000        -187.865    
  0.19500        -203.520    
  0.21000        -219.176    
  0.22500        -234.831    
  0.24000        -250.486    
  0.25500        -266.142    
  0.27000        -281.797    
  0.28500        -297.453    
  0.30000        -313.108    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.31500        -328.763    
  0.33000        -344.419    
  0.34500        -360.074    
  0.36000        -375.730    
  0.37500        -391.385    
  0.39000        -407.040    
  0.40500        -422.696    
  0.42000        -438.351    
  0.43500        -454.007    
  0.45000        -469.662    
  0.46500        -485.313    
  0.48000        -500.950    
  0.49500        -516.584    
  0.51000        -532.198    
  0.52500        -547.771    
  0.54000        -563.229    
  0.55500        -578.777    
  0.57000        -594.377    
  0.58500        -609.984    
  0.60000        -625.604    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.61500        -641.217    
  0.63000        -656.845    
  0.64500        -672.469    
  0.66000        -688.099    
  0.67500        -703.695    
  0.69000        -719.254    
  0.70500        -734.778    
  0.72000        -750.277    
  0.73500        -765.706    
  0.75000        -781.068    
  0.76500        -796.338    
  0.78000        -811.587    
  0.79500        -826.847    
  0.81000        -842.140    
  0.82500        -857.486    
  0.84000        -872.889    
  0.85500        -888.362    
  0.87000        -903.884    
  0.88500        -919.442    
  0.90000        -935.025    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.91500        -950.609    
  0.93000        -966.193    
  0.94500        -981.777    
  0.96000        -997.360    
  0.97500        -1012.94    
  0.99000        -1028.53    
   1.0050        -1044.11    
   1.0200        -1059.70    
   1.0350        -1075.28    
   1.0500        -1090.86    
   1.0650        -1106.45    
   1.0800        -1122.03    
   1.0950        -1137.61    
   1.1100        -1153.20    
   1.1250        -1168.78    
   1.1400        -1184.37    
   1.1550        -1199.95    
   1.1700        -1215.53    
   1.1850        -1231.12    
   1.2000        -1246.70    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.2150        -1262.28    
   1.2300        -1277.87    
   1.2450        -1293.45    
   1.2600        -1309.04    
   1.2750        -1324.62    
   1.2900        -1340.20    
   1.3050        -1355.79    
   1.3200        -1371.37    
   1.3350        -1386.95    
   1.3500        -1402.54    
   1.3650        -1418.12    
   1.3800        -1433.71    
   1.3950        -1449.29    
   1.4100        -1464.87    
   1.4250        -1480.46    
   1.4400        -1496.04    
   1.4550        -1511.62    
   1.4700        -1526.45    
   1.4850        -1535.64    
   1.4925        -1533.07    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.4962        -1513.44    
   1.5000       -0.622023E-03
