
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.30000E-01    -43.3859    
  0.60000E-01    -86.7717    
  0.90000E-01    -130.158    
  0.12000        -173.543    
  0.15000        -216.929    
  0.18000        -260.315    
  0.21000        -303.701    
  0.24000        -347.087    
  0.27000        -390.473    
  0.30000        -433.859    
  0.33000        -477.244    
  0.36000        -520.626    
  0.39000        -564.002    
  0.42000        -607.373    
  0.45000        -650.636    
  0.48000        -693.741    
  0.51000        -735.769    
  0.54000        -775.105    
  0.57000        -815.538    
  0.60000        -857.112    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
  0.63000        -897.368    
  0.66000        -931.282    
  0.69000        -833.693    
  0.72000        -764.735    
  0.75000        -790.312    
  0.78000        -821.808    
  0.81000        -853.393    
  0.84000        -884.988    
  0.87000        -916.576    
  0.90000        -948.168    
  0.93000        -979.757    
  0.96000        -1011.35    
  0.99000        -1042.95    
   1.0200        -1074.53    
   1.0500        -1106.11    
   1.0800        -1137.67    
   1.1100        -1169.19    
   1.1400        -1200.71    
   1.1700        -1232.22    
   1.2000        -1263.70    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.2300        -1295.19    
   1.2600        -1326.72    
   1.2900        -1358.27    
   1.3200        -1389.83    
   1.3500        -1421.37    
   1.3800        -1452.92    
   1.4100        -1484.46    
   1.4400        -1515.89    
   1.4700        -1544.81    
   1.5000        -1372.46    
   1.5300        -255.442    
   1.5600        -119.377    
   1.5900        -99.8755    
   1.6200        -91.7218    
   1.6500        -86.3150    
   1.6800        -83.3123    
   1.7100        -81.6422    
   1.7400        -80.9943    
   1.7700        -81.4859    
   1.8000        -82.0464    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   1.8300        -82.9669    
   1.8600        -83.6681    
   1.8900        -83.5164    
   1.9200        -83.7102    
   1.9500        -84.9401    
   1.9800        -86.0052    
   2.0100        -85.4655    
   2.0400        -85.8379    
   2.0700        -85.9645    
   2.1000        -86.6551    
   2.1300        -87.8330    
   2.1600        -89.0308    
   2.1900        -90.2241    
   2.2200        -91.4384    
   2.2500        -92.6453    
   2.2800        -93.8653    
   2.3100        -95.0657    
   2.3400        -96.2803    
   2.3700        -97.4914    
   2.4000        -98.6836    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          1 FX      
                  FX      
   2.4300        -99.8929    
   2.4600        -101.041    
   2.4900        -101.778    
   2.5200        -101.907    
   2.5500        -102.051    
   2.5800        -95.3593    
   2.6100        -94.0195    
   2.6400        -88.8738    
   2.6700        -83.9744    
   2.7000        -83.0401    
   2.7300        -82.4931    
   2.7600        -82.6966    
   2.7900        -80.7691    
   2.8200        -72.8992    
   2.8500        -66.5460    
   2.8800        -56.6700    
   2.9100        -55.8895    
   2.9400        -55.8600    
   2.9700        -54.9432    
   3.0000        -40.2912    
