
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         36 FX      
                  FX      
  0.30000E-01    -44.3002    
  0.60000E-01    -88.6003    
  0.90000E-01    -132.900    
  0.12000        -177.201    
  0.15000        -221.501    
  0.18000        -265.801    
  0.21000        -310.101    
  0.24000        -354.401    
  0.27000        -398.701    
  0.30000        -443.002    
  0.33000        -487.302    
  0.36000        -531.530    
  0.39000        -575.747    
  0.42000        -619.823    
  0.45000        -663.241    
  0.48000        -704.252    
  0.51000        -736.541    
  0.54000        -766.369    
  0.57000        -796.425    
  0.60000        -789.528    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         36 FX      
                  FX      
  0.63000        -763.002    
  0.66000        -752.776    
  0.69000        -770.368    
  0.72000        -796.757    
  0.75000        -821.917    
  0.78000        -842.340    
  0.81000        -849.825    
  0.84000        -843.681    
  0.87000        -838.704    
  0.90000        -835.206    
  0.93000        -831.174    
  0.96000        -766.049    
  0.99000        -746.646    
   1.0200        -669.328    
   1.0500        -515.115    
   1.0800        -495.047    
   1.1100        -481.802    
   1.1400        -488.220    
   1.1700        -500.235    
   1.2000        -513.028    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         36 FX      
                  FX      
   1.2300        -525.794    
   1.2600        -538.279    
   1.2900        -550.457    
   1.3200        -560.653    
   1.3500        -512.796    
   1.3800        -51.5960    
   1.4100        -38.9651    
   1.4400        -39.7941    
   1.4700        -40.6231    
   1.5000        -41.4522    
   1.5300        -42.2812    
   1.5600        -43.1103    
   1.5900        -43.9393    
   1.6200        -44.7684    
   1.6500        -45.5699    
   1.6800        -46.3322    
   1.7100        -47.0867    
   1.7400        -47.4329    
   1.7700        -47.8864    
   1.8000        -48.0245    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         36 FX      
                  FX      
   1.8300        -47.4913    
   1.8600        -47.3509    
   1.8900        -47.8733    
   1.9200        -48.6010    
   1.9500        -49.3001    
   1.9800        -50.0480    
   2.0100        -50.7900    
   2.0400        -51.5466    
   2.0700        -52.3046    
   2.1000        -53.0626    
   2.1300        -53.8207    
   2.1600        -54.5043    
   2.1900        -55.1994    
   2.2200        -55.9508    
   2.2500        -56.6665    
   2.2800        -57.1572    
   2.3100        -57.7646    
   2.3400        -58.4387    
   2.3700        -59.1590    
   2.4000        -59.8851    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         36 FX      
                  FX      
   2.4300        -60.6045    
   2.4600        -61.3222    
   2.4900        -62.0541    
   2.5200        -62.8018    
   2.5500        -63.5013    
   2.5800        -64.0672    
   2.6100        -64.7849    
   2.6400        -65.5296    
   2.6700        -66.2742    
   2.7000        -67.0189    
   2.7300        -67.7636    
   2.7600        -68.5082    
   2.7900        -69.0438    
   2.8200        -67.8416    
   2.8500        -67.8165    
   2.8800        -68.1419    
   2.9100        -68.8517    
   2.9400        -69.5598    
   2.9700        -70.2457    
   3.0000        -70.9517    
