STORAGE COMPLETE FOR    100 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR  1303 FX        FX         14.84       2.000       1299.      0.9200

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:06:38  JAN 07, 2022 CP=   4143.969

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1303 FX
                  FX
   0.20000E-01   34.2542
   0.40000E-01   68.5085
   0.60000E-01   102.763
   0.80000E-01   137.017
   0.10000       171.271
   0.12000       205.525
   0.14000       239.780
   0.16000       274.034
   0.18000       308.288
   0.20000       342.542
   0.22000       376.797
   0.24000       411.051
   0.26000       445.305
   0.28000       479.559
   0.30000       513.814
   0.32000       548.068
   0.34000       582.322
   0.36000       616.576
   0.38000       650.830
   0.40000       685.085
   0.42000       719.339
   0.44000       753.593
   0.46000       787.847
   0.48000       822.102
   0.50000       856.356
   0.52000       890.610
   0.54000       924.864
   0.56000       959.119
   0.58000       993.373
   0.60000       1027.63
   0.62000       1061.88
   0.64000       1096.05
   0.66000       1128.83
   0.68000       1157.13
   0.70000       1184.01
   0.72000       1209.62
   0.74000       1236.53
   0.76000       1264.19
   0.78000       1271.87
   0.80000       1259.38
   0.82000       1256.63
   0.84000       1268.46
   0.86000       1279.14
   0.88000       1289.97
   0.90000       1295.27
   0.92000       1298.83
   0.94000       1294.72
   0.96000       1283.81
   0.98000       1270.20
    1.0000       1231.57

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:06:38  JAN 07, 2022 CP=   4143.969

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1303 FX
                  FX
    1.0200       1164.94
    1.0400       940.616
    1.0600       647.564
    1.0800       453.808
    1.1000       384.898
    1.1200       348.140
    1.1400       315.770
    1.1600       269.810
    1.1800       186.561
    1.2000       50.8184
    1.2200       18.2765
    1.2400       16.1321
    1.2600       16.2006
    1.2800       16.3434
    1.3000       16.4759
    1.3200       16.5941
    1.3400       16.8444
    1.3600       17.0920
    1.3800       17.3149
    1.4000       17.1591
    1.4200       17.1479
    1.4400       17.1079
    1.4600       16.9051
    1.4800       17.0279
    1.5000       17.2580
    1.5200       17.0855
    1.5400       16.4303
    1.5600       15.9787
    1.5800       16.1621
    1.6000       16.3667
    1.6200       16.5713
    1.6400       16.7759
    1.6600       16.9627
    1.6800       17.1671
    1.7000       16.8405
    1.7200       16.8889
    1.7400       17.0235
    1.7600       17.2192
    1.7800       16.7201
    1.8000       16.7982
    1.8200       16.8669
    1.8400       16.8688
    1.8600       16.5701
    1.8800       16.0620
    1.9000       16.0844
    1.9200       16.2301
    1.9400       15.7045
    1.9600       15.8606
    1.9800       15.4504
    2.0000       14.8441
