STORAGE COMPLETE FOR    101 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR    5185 FX        FX         14.55      2.400      1858.     0.8400

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   02:37:00  NOV 21, 2021 CP=   9030.219

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       5185 FX
                  FX
  0.30000E-01     75.0943
  0.60000E-01     150.189
  0.90000E-01     225.283
  0.12000         300.377
  0.15000         375.472
  0.18000         450.566
  0.21000         525.660
  0.24000         600.755
  0.27000         675.849
  0.30000         750.943
  0.33000         826.038
  0.36000         901.132
  0.39000         976.226
  0.42000         1051.32
  0.45000         1126.36
  0.48000         1201.39
  0.51000         1275.82
  0.54000         1349.57
  0.57000         1421.96
  0.60000         1491.87
  0.63000         1556.46
  0.66000         1610.17
  0.69000         1658.06
  0.72000         1713.56
  0.75000         1769.63
  0.78000         1821.66
  0.81000         1851.43
  0.84000         1857.57
  0.87000         1852.56
  0.90000         1836.86
  0.93000         1821.98
  0.96000         1799.37
  0.99000         1705.07
   1.0200         1363.70
   1.0500         835.804
   1.0800         486.887
   1.1100         280.180
   1.1400         61.3192
   1.1700         31.3952
   1.2000         29.7455
   1.2300         29.6394
   1.2600         29.6591
   1.2900         29.7528
   1.3200         29.8419
   1.3500         30.0832
   1.3800         29.4588
   1.4100         25.8361
   1.4400         22.0085
   1.4700         20.8344
   1.5000         20.2375

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   02:37:00  NOV 21, 2021 CP=   9030.219

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       5185 FX
                  FX
   1.5300         20.6015
   1.5600         20.4329
   1.5900         20.0942
   1.6200         19.8390
   1.6500         19.4817
   1.6800         18.8572
   1.7100         18.6285
   1.7400         18.8083
   1.7700         18.8211
   1.8000         18.9831
   1.8300         19.1122
   1.8600         19.0295
   1.8900         19.1613
   1.9200         19.1660
   1.9500         18.9246
   1.9800         18.6261
   2.0100         18.2153
   2.0400         17.9738
   2.0700         17.1552
   2.1000         16.5427
   2.1300         16.6056
   2.1600         16.6463
   2.1900         16.7312
   2.2200         16.4753
   2.2500         16.3115
   2.2800         16.2816
   2.3100         16.2339
   2.3400         16.1577
   2.3700         15.8319
   2.4000         14.5530
   2.4300         14.5900
   2.4600         14.7381
   2.4900         14.7160
   2.5200         14.8923
   2.5500         14.9517
   2.5800         14.9213
   2.6100         15.0042
   2.6400         15.1321
   2.6700         14.8170
   2.7000         14.9379
   2.7300         14.9629
   2.7600         14.7350
   2.7900         14.8317
   2.8200         14.9633
   2.8500         15.0070
   2.8800         14.6963
   2.9100         14.6681
   2.9400         14.6065
   2.9700         14.7126
   2.9850         14.7736

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   02:37:00  NOV 21, 2021 CP=   9030.219

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       5185 FX
                  FX
   3.0000         14.5680
