STORAGE COMPLETE FOR     88 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR     6 FX        FX         26.02     0.1500E-01  2050.      1.290

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   03:25:55  OCT 26, 2021 CP=   1621.422

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          6 FX
                  FX
  0.15000E-01     26.0237
  0.30000E-01     52.0475
  0.45000E-01     78.0712
  0.60000E-01     104.095
  0.75000E-01     130.119
  0.90000E-01     156.142
  0.10500         182.166
  0.12000         208.190
  0.13500         234.214
  0.15000         260.237
  0.16500         286.261
  0.18000         312.285
  0.19500         338.309
  0.21000         364.332
  0.22500         390.356
  0.24000         416.380
  0.25500         442.404
  0.27000         468.427
  0.28500         494.451
  0.30000         520.473
  0.31500         546.496
  0.33000         572.517
  0.34500         598.535
  0.36000         624.551
  0.37500         650.565
  0.39000         676.577
  0.40500         702.587
  0.42000         728.597
  0.43500         754.604
  0.45000         780.608
  0.46500         806.610
  0.48000         832.608
  0.49500         858.601
  0.51000         884.587
  0.52500         910.553
  0.54000         936.485
  0.55500         962.299
  0.57000         986.387
  0.58500         1009.05
  0.60000         1031.69
  0.61500         1054.31
  0.63000         1076.92
  0.64500         1099.53
  0.66000         1122.14
  0.67500         1144.74
  0.69000         1167.35
  0.70500         1189.95
  0.72000         1212.55
  0.73500         1235.14
  0.75000         1257.74

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   03:25:55  OCT 26, 2021 CP=   1621.422

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          6 FX
                  FX
  0.76500         1280.33
  0.78000         1302.93
  0.79500         1325.52
  0.81000         1348.11
  0.82500         1370.70
  0.84000         1393.29
  0.85500         1415.88
  0.87000         1438.46
  0.88500         1461.05
  0.90000         1483.63
  0.91500         1506.21
  0.93000         1528.80
  0.94500         1551.37
  0.96000         1573.95
  0.97500         1596.52
  0.99000         1619.08
   1.0050         1641.65
   1.0200         1664.22
   1.0350         1686.78
   1.0500         1709.34
   1.0650         1731.90
   1.0800         1754.46
   1.0950         1777.02
   1.1100         1799.57
   1.1250         1822.12
   1.1400         1844.66
   1.1550         1867.19
   1.1700         1889.71
   1.1850         1912.23
   1.2000         1934.71
   1.2150         1957.10
   1.2300         1979.28
   1.2450         1999.75
   1.2600         2018.28
   1.2750         2036.34
   1.2900         2049.70
   1.3050         1961.78
   1.5000         1966.02
