STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR     139 FX        FX         3.393       1.980       2364.       1.680

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:14:36  FEB 05, 2022 CP=  12923.922

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        139 FX
                  FX
   0.30000E-01   45.4250
   0.60000E-01   90.8500
   0.90000E-01   136.275
   0.12000       181.700
   0.15000       227.125
   0.18000       272.550
   0.21000       317.975
   0.24000       363.400
   0.27000       408.825
   0.30000       454.250
   0.33000       499.675
   0.36000       545.099
   0.39000       590.520
   0.42000       635.933
   0.45000       681.339
   0.48000       726.725
   0.51000       772.088
   0.54000       817.382
   0.57000       862.499
   0.60000       907.058
   0.63000       950.451
   0.66000       992.642
   0.69000       1034.75
   0.72000       1078.51
   0.75000       1122.65
   0.78000       1166.96
   0.81000       1211.35
   0.84000       1255.55
   0.87000       1299.60
   0.90000       1343.02
   0.93000       1386.33
   0.96000       1429.98
   0.99000       1473.88
    1.0200       1517.85
    1.0500       1561.80
    1.0800       1605.74
    1.1100       1649.63
    1.1400       1693.24
    1.1700       1736.96
    1.2000       1780.63
    1.2300       1824.02
    1.2600       1867.53
    1.2900       1910.98
    1.3200       1954.54
    1.3500       1998.10
    1.3800       2041.44
    1.4100       2084.58
    1.4400       2127.07
    1.4700       2166.31
    1.5000       2176.01

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:14:36  FEB 05, 2022 CP=  12923.922

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        139 FX
                  FX
    1.5300       2212.33
    1.5600       2252.79
    1.5900       2294.23
    1.6200       2334.03
    1.6500       2363.68
    1.6800       2364.47
    1.7100       2242.54
    1.7400       2058.11
    1.7700       1825.23
    1.8000       1362.24
    1.8300       565.985
    1.8600       35.3588
    1.8900       3.82246
    1.9200       3.61779
    1.9500       3.40459
    1.9800       3.39255
    2.0100       3.43978
    2.0400       3.47318
    2.0700       3.51461
    2.1000       3.56555
    2.1300       3.61412
    2.1600       3.66393
    2.1900       3.71480
    2.2200       3.65486
    2.2500       3.70392
    2.2800       3.74628
    2.3100       3.75270
    2.3400       3.79964
    2.3700       3.84478
    2.4000       3.88854
    2.4300       3.92723
    2.4600       3.97348
    2.4900       4.01837
    2.5200       4.02607
    2.5500       4.03668
    2.5800       4.06600
    2.6100       4.11179
    2.6400       4.15803
    2.6700       4.20528
    2.7000       4.25253
    2.7300       4.29193
    2.7600       4.33851
    2.7900       4.38567
    2.8200       4.43251
    2.8500       4.47939
    2.8800       4.52626
    2.9100       4.57341
    2.9400       4.47171
    2.9700       4.35311
    2.9850       4.36898

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:14:36  FEB 05, 2022 CP=  12923.922

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME        139 FX
                  FX
    2.9925       4.37257
    2.9955       4.36939
    2.9977       4.34028
    3.0000       4.34263
