
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1495 FX      
                  FX      
  0.30000E-01    -66.8572    
  0.60000E-01    -133.714    
  0.90000E-01    -200.572    
  0.12000        -267.429    
  0.15000        -334.267    
  0.18000        -400.883    
  0.21000        -465.711    
  0.24000        -528.098    
  0.27000        -587.650    
  0.30000        -644.691    
  0.33000        -699.023    
  0.36000        -730.326    
  0.39000        -748.256    
  0.42000        -762.068    
  0.45000        -785.023    
  0.48000        -807.249    
  0.51000        -834.227    
  0.54000        -864.353    
  0.57000        -896.180    
  0.60000        -929.176    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1495 FX      
                  FX      
  0.63000        -961.940    
  0.66000        -989.924    
  0.69000        -977.811    
  0.72000        -778.135    
  0.75000        -526.894    
  0.78000        -376.172    
  0.81000        -302.444    
  0.84000        -218.159    
  0.87000        -176.834    
  0.90000        -141.068    
  0.93000        -129.690    
  0.96000        -128.720    
  0.99000        -128.734    
   1.0200        -130.937    
   1.0500        -133.223    
   1.0800        -135.623    
   1.1100        -137.709    
   1.1400        -139.667    
   1.1700        -141.114    
   1.2000        -141.914    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1495 FX      
                  FX      
   1.2300        -134.613    
   1.2600        -136.573    
   1.2900        -137.946    
   1.3200        -140.135    
   1.3500        -142.336    
   1.3800        -143.999    
   1.4100        -145.982    
   1.4400        -148.364    
   1.4700        -150.595    
   1.5000        -152.937    
   1.5300        -154.941    
   1.5600        -157.310    
   1.5900        -159.758    
   1.6200        -161.853    
   1.6500        -163.302    
   1.6800        -163.979    
   1.7100        -165.750    
   1.7400        -167.901    
   1.7700        -170.269    
   1.8000        -172.622    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1495 FX      
                  FX      
   1.8300        -174.824    
   1.8600        -177.000    
   1.8900        -179.293    
   1.9200        -181.616    
   1.9500        -182.702    
   1.9800        -184.367    
   2.0100        -185.860    
   2.0400        -187.636    
   2.0700        -189.181    
   2.1000        -190.809    
   2.1300        -192.700    
   2.1600        -194.363    
   2.1900        -196.274    
   2.2200        -197.849    
   2.2500        -199.000    
   2.2800        -200.820    
   2.3100        -202.523    
   2.3400        -204.289    
   2.3700        -205.793    
   2.4000        -206.746    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1495 FX      
                  FX      
   2.4300        -206.789    
   2.4600        -207.057    
   2.4900        -207.731    
   2.5200        -208.192    
   2.5500        -208.731    
   2.5800        -209.379    
   2.6100        -209.085    
   2.6400        -203.187    
   2.6700        -193.739    
   2.7000        -177.897    
   2.7300        -164.984    
   2.7600        -157.458    
   2.7900        -131.955    
   2.8200        -98.9181    
   2.8500        -90.0598    
   2.8800        -88.0566    
   2.9100        -88.4380    
   2.9400        -88.9033    
   2.9700        -89.6878    
   2.9850        -90.0428    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1495 FX      
                  FX      
   2.9925        -90.1315    
   2.9955        -90.0355    
   2.9977        -89.1837    
   3.0000        -87.5654    
