STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR     8 FX        FX         75.47     0.3000E-01  4679.      1.860

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   05:43:33  NOV 22, 2021 CP=   3933.688

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          8 FX
                  FX
  0.30000E-01     75.4713
  0.60000E-01     150.943
  0.90000E-01     226.414
  0.12000         301.885
  0.15000         377.357
  0.18000         452.828
  0.21000         528.299
  0.24000         603.770
  0.27000         679.242
  0.30000         754.713
  0.33000         830.184
  0.36000         905.656
  0.39000         981.127
  0.42000         1056.60
  0.45000         1132.07
  0.48000         1207.54
  0.51000         1283.01
  0.54000         1358.48
  0.57000         1433.95
  0.60000         1509.43
  0.63000         1584.90
  0.66000         1660.37
  0.69000         1735.84
  0.72000         1811.31
  0.75000         1886.78
  0.78000         1962.25
  0.81000         2037.73
  0.84000         2113.20
  0.87000         2188.67
  0.90000         2264.14
  0.93000         2339.61
  0.96000         2415.08
  0.99000         2490.55
   1.0200         2566.02
   1.0500         2641.50
   1.0800         2716.97
   1.1100         2792.44
   1.1400         2867.89
   1.1700         2943.33
   1.2000         3018.78
   1.2300         3094.25
   1.2600         3169.72
   1.2900         3245.19
   1.3200         3320.66
   1.3500         3396.13
   1.3800         3471.60
   1.4100         3547.07
   1.4400         3622.54
   1.4700         3697.99
   1.5000         3773.43

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   05:43:33  NOV 22, 2021 CP=   3933.688

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          8 FX
                  FX
   1.5300         3848.88
   1.5600         3924.35
   1.5900         3999.82
   1.6200         4075.29
   1.6500         4150.76
   1.6800         4226.22
   1.7100         4301.69
   1.7400         4377.16
   1.7700         4452.63
   1.8000         4528.10
   1.8300         4603.57
   1.8600         4679.03
   1.8900         1451.61
   1.9200         1475.58
   1.9500         1497.69
   1.9800         1520.42
   2.0100         1543.45
   2.0400         1566.49
   2.0700         1589.37
   2.1000         1612.24
   2.1300         1635.27
   2.1600         1658.30
   2.1900         1681.33
   2.2200         1704.36
   2.2500         1727.37
   2.2800         1750.40
   2.3100         1773.43
   2.3400         1796.28
   2.3700         1819.30
   2.4000         1842.32
   2.4300         1865.35
   2.4600         1888.37
   2.4900         1911.35
   2.5200         1934.21
   2.5500         1957.24
   2.5800         1980.27
   2.6100         2003.29
   2.6400         2026.32
   2.6700         2049.34
   2.7000         2072.36
   2.7300         2095.37
   2.7600         2118.39
   2.7900         2141.39
   2.8200         2164.36
   2.8500         2187.37
   2.8800         2210.38
   2.9100         2233.14
   2.9400         2253.90
   2.9700         2269.27
   2.9835         2273.82

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   05:43:33  NOV 22, 2021 CP=   3933.688

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          8 FX
                  FX
   2.9917         2249.67
   2.9947         2232.02
   2.9974         2099.90
   3.0000         1241.03
