STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR     8 FX        FX         4.443       1.500       4027.       1.240

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   17:22:33  DEC 04, 2021 CP=   2351.781

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          8 FX
                  FX
   0.20000E-01   64.9609
   0.40000E-01   129.922
   0.60000E-01   194.883
   0.80000E-01   259.844
   0.10000       324.805
   0.12000       389.766
   0.14000       454.726
   0.16000       519.687
   0.18000       584.648
   0.20000       649.609
   0.22000       714.570
   0.24000       779.531
   0.26000       844.492
   0.28000       909.453
   0.30000       974.414
   0.32000       1039.37
   0.34000       1104.34
   0.36000       1169.30
   0.38000       1234.26
   0.40000       1299.22
   0.42000       1364.18
   0.44000       1429.14
   0.46000       1494.10
   0.48000       1559.06
   0.50000       1624.02
   0.52000       1688.98
   0.54000       1753.94
   0.56000       1818.91
   0.58000       1883.87
   0.60000       1948.83
   0.62000       2013.79
   0.64000       2078.75
   0.66000       2143.71
   0.68000       2208.67
   0.70000       2273.63
   0.72000       2338.59
   0.74000       2403.55
   0.76000       2468.51
   0.78000       2533.48
   0.80000       2598.44
   0.82000       2663.40
   0.84000       2728.36
   0.86000       2793.32
   0.88000       2858.28
   0.90000       2923.24
   0.92000       2988.20
   0.94000       3053.16
   0.96000       3118.11
   0.98000       3183.04
    1.0000       3247.97

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   17:22:33  DEC 04, 2021 CP=   2351.781

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          8 FX
                  FX
    1.0200       3312.93
    1.0400       3377.89
    1.0600       3442.85
    1.0800       3507.81
    1.1000       3572.77
    1.1200       3637.73
    1.1400       3702.68
    1.1600       3767.64
    1.1800       3832.60
    1.2000       3897.56
    1.2200       3962.52
    1.2400       4027.48
    1.2600       1147.50
    1.2800       1166.14
    1.3000       1183.27
    1.3200       1197.40
    1.3400       1190.41
    1.3600       1060.87
    1.3800       734.495
    1.4000       448.821
    1.4200       245.335
    1.4400       111.984
    1.4600       23.8833
    1.4800       4.64245
    1.5000       4.44303
    1.5200       4.47145
    1.5400       4.53017
    1.5600       4.58897
    1.5800       4.64772
    1.6000       4.70656
    1.6200       4.76539
    1.6400       4.82422
    1.6600       4.88305
    1.6800       4.91943
    1.7000       4.97712
    1.7200       5.03567
    1.7400       5.09423
    1.7600       5.13429
    1.7800       5.15034
    1.8000       5.16619
    1.8200       5.20284
    1.8400       5.23047
    1.8600       5.28732
    1.8800       5.34417
    1.9000       5.24667
    1.9200       5.22916
    1.9400       5.28363
    1.9600       5.33810
    1.9800       5.39245
    1.9890       5.31923

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   17:22:33  DEC 04, 2021 CP=   2351.781

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME          8 FX
                  FX
    1.9945       4.96060
    1.9965       4.91152
    1.9983       4.88788
    2.0000       4.89216
