STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR  1443 FX        FX         32.52       2.000       2901.       1.280

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:29:46  JAN 14, 2022 CP=   5304.953

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1443 FX
                  FX
   0.20000E-01   45.9915
   0.40000E-01   91.9830
   0.60000E-01   137.974
   0.80000E-01   183.966
   0.10000       229.957
   0.12000       275.949
   0.14000       321.940
   0.16000       367.932
   0.18000       413.923
   0.20000       459.915
   0.22000       505.906
   0.24000       551.898
   0.26000       597.887
   0.28000       643.877
   0.30000       689.859
   0.32000       735.809
   0.34000       781.702
   0.36000       827.565
   0.38000       873.442
   0.40000       919.343
   0.42000       965.232
   0.44000       1011.14
   0.46000       1057.04
   0.48000       1102.82
   0.50000       1148.68
   0.52000       1194.56
   0.54000       1240.47
   0.56000       1286.29
   0.58000       1332.15
   0.60000       1378.00
   0.62000       1423.90
   0.64000       1469.72
   0.66000       1515.51
   0.68000       1561.23
   0.70000       1606.95
   0.72000       1652.66
   0.74000       1698.29
   0.76000       1744.00
   0.78000       1789.63
   0.80000       1835.30
   0.82000       1880.89
   0.84000       1926.41
   0.86000       1971.86
   0.88000       2017.37
   0.90000       2062.88
   0.92000       2108.34
   0.94000       2153.57
   0.96000       2198.81
   0.98000       2244.18
    1.0000       2289.48

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:29:46  JAN 14, 2022 CP=   5304.953

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1443 FX
                  FX
    1.0200       2334.50
    1.0400       2379.40
    1.0600       2424.38
    1.0800       2469.61
    1.1000       2514.91
    1.1200       2560.09
    1.1400       2605.27
    1.1600       2650.38
    1.1800       2695.49
    1.2000       2740.40
    1.2200       2784.62
    1.2400       2828.14
    1.2600       2869.31
    1.2800       2900.78
    1.3000       2887.63
    1.3200       2770.97
    1.3400       2421.38
    1.3600       2094.85
    1.3800       1765.29
    1.4000       1227.97
    1.4200       798.752
    1.4400       506.881
    1.4600       342.798
    1.4800       185.958
    1.5000       115.252
    1.5200       89.1807
    1.5400       74.6051
    1.5600       63.4350
    1.5800       56.2644
    1.6000       51.1019
    1.6200       48.6088
    1.6400       45.8722
    1.6600       43.9586
    1.6800       42.8332
    1.7000       41.4790
    1.7200       40.5313
    1.7400       39.7707
    1.7600       38.9596
    1.7800       38.5663
    1.8000       38.4812
    1.8200       38.1657
    1.8400       37.9326
    1.8600       37.5643
    1.8800       37.6180
    1.9000       37.2125
    1.9200       37.1397
    1.9400       37.2997
    1.9600       36.8031
    1.9800       35.0551
    1.9900       34.7114

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   22:29:46  JAN 14, 2022 CP=   5304.953

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1443 FX
                  FX
    1.9950       34.3208
    1.9970       33.9748
    1.9985       33.1877
    2.0000       32.5158
