
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
  0.30000E-01    -44.0034    
  0.60000E-01    -88.0068    
  0.90000E-01    -132.010    
  0.12000        -176.014    
  0.15000        -220.017    
  0.18000        -264.021    
  0.21000        -308.024    
  0.24000        -352.027    
  0.27000        -396.017    
  0.30000        -439.893    
  0.33000        -483.352    
  0.36000        -526.203    
  0.39000        -567.338    
  0.42000        -607.041    
  0.45000        -644.158    
  0.48000        -680.975    
  0.51000        -715.838    
  0.54000        -749.781    
  0.57000        -759.643    
  0.60000        -743.138    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
  0.63000        -725.555    
  0.66000        -733.782    
  0.69000        -755.834    
  0.72000        -777.519    
  0.75000        -793.006    
  0.78000        -803.811    
  0.81000        -812.855    
  0.84000        -820.637    
  0.87000        -823.136    
  0.90000        -824.496    
  0.93000        -826.693    
  0.96000        -832.202    
  0.99000        -838.339    
   1.0200        -845.193    
   1.0500        -854.997    
   1.0800        -865.696    
   1.1100        -872.574    
   1.1400        -874.614    
   1.1700        -890.965    
   1.2000        -913.103    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
   1.2300        -935.570    
   1.2600        -957.764    
   1.2900        -975.458    
   1.3200        -891.620    
   1.3500        -352.181    
   1.3800        -120.029    
   1.4100        -71.3640    
   1.4400        -56.1238    
   1.4700        -40.8603    
   1.5000        -31.4189    
   1.5300        -26.0783    
   1.5600        -24.1312    
   1.5900        -23.1965    
   1.6200        -23.4005    
   1.6500        -19.8592    
   1.6800        -19.7638    
   1.7100        -18.9479    
   1.7400        -18.4841    
   1.7700        -18.2326    
   1.8000        -18.4688    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
   1.8300        -18.4153    
   1.8600        -18.6880    
   1.8900        -18.9278    
   1.9200        -19.1860    
   1.9500        -19.4136    
   1.9800        -19.3998    
   2.0100        -19.4984    
   2.0400        -18.8145    
   2.0700        -18.8076    
   2.1000        -19.0459    
   2.1300        -19.3013    
   2.1600        -19.5617    
   2.1900        -19.8334    
   2.2200        -20.1051    
   2.2500        -20.3768    
   2.2800        -20.6436    
   2.3100        -20.9056    
   2.3400        -21.1694    
   2.3700        -21.4322    
   2.4000        -21.6807    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
   2.4300        -21.9404    
   2.4600        -22.1876    
   2.4900        -22.4582    
   2.5200        -22.7288    
   2.5500        -18.9818    
   2.5800        -19.1663    
   2.6100        -19.3683    
   2.6400        -19.5909    
   2.6700        -19.8028    
   2.7000        -20.0253    
   2.7300        -20.2401    
   2.7600        -20.3427    
   2.7900        -19.0317    
   2.8200        -19.1830    
   2.8500        -19.2313    
   2.8800        -19.4337    
   2.9100        -19.6253    
   2.9400        -19.8276    
   2.9700        -20.0299    
   3.0000        -20.2175    
