STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR  1189 FX        FX         46.03      0.2000E-001  1868.      0.8400

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:17:21  DEC 07, 2021 CP=   2317.250

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1189 FX
                  FX
   0.20000E-01   46.0310
   0.40000E-01   92.0619
   0.60000E-01   138.093
   0.80000E-01   184.124
   0.10000       230.155
   0.12000       276.186
   0.14000       322.217
   0.16000       368.248
   0.18000       414.279
   0.20000       460.310
   0.22000       506.341
   0.24000       552.372
   0.26000       598.403
   0.28000       644.434
   0.30000       690.465
   0.32000       736.496
   0.34000       782.527
   0.36000       828.558
   0.38000       874.589
   0.40000       920.619
   0.42000       966.650
   0.44000       1012.68
   0.46000       1058.71
   0.48000       1104.74
   0.50000       1150.77
   0.52000       1196.81
   0.54000       1242.84
   0.56000       1288.87
   0.58000       1334.90
   0.60000       1380.93
   0.62000       1426.96
   0.64000       1472.99
   0.66000       1519.02
   0.68000       1565.05
   0.70000       1611.08
   0.72000       1657.12
   0.74000       1703.15
   0.76000       1749.10
   0.78000       1793.53
   0.80000       1833.13
   0.82000       1864.16
   0.84000       1868.04
   0.86000       1858.75
   0.88000       1830.61
   0.90000       1499.86
   0.92000       1480.88
   0.94000       1494.70
   0.96000       1516.33
   0.98000       1537.36
    1.0000       1561.07

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:17:21  DEC 07, 2021 CP=   2317.297

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1189 FX
                  FX
    1.0200       1584.48
    1.0400       1606.18
    1.0600       1628.94
    1.0800       1651.03
    1.1000       1670.10
    1.1200       1684.73
    1.1400       1692.88
    1.1600       1692.24
    1.1800       1680.84
    1.2000       1649.77
    1.2200       1635.27
    1.2400       1612.89
    1.2600       1577.34
    1.2800       1514.65
    1.3000       1391.61
    1.3200       1292.00
    1.3400       1179.76
    1.3600       958.850
    1.3800       450.788
    1.4000       288.115
    1.4200       195.180
    1.4400       132.963
    1.4600       96.1881
    1.4800       61.0943
    1.5000       59.6470
    1.5200       59.0186
    1.5400       59.7873
    1.5600       60.5499
    1.5800       61.3262
    1.6000       61.8045
    1.6200       62.5720
    1.6400       62.8085
    1.6600       61.0940
    1.6800       59.9552
    1.7000       58.4649
    1.7200       56.6641
    1.7400       56.8405
    1.7600       56.1955
    1.7800       56.5345
    1.8000       56.2744
    1.8200       56.0960
    1.8400       55.9799
    1.8600       56.1780
    1.8800       55.6861
    1.9000       55.1576
    1.9200       55.7382
    1.9400       56.3188
    1.9600       56.5530
    1.9800       55.6080
    1.9900       53.3197

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:17:21  DEC 07, 2021 CP=   2317.297

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1189 FX
                  FX
    1.9950       51.3202
    1.9970       50.4599
    1.9985       49.7359
    2.0000       49.7116
