STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR  4598 FX        FX         36.90      1.500      2025.     0.7950

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   14:40:22  NOV 16, 2021 CP=   9090.906

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       4598 FX
                  FX
  0.15000E-01     42.2662
  0.30000E-01     84.5324
  0.45000E-01     126.799
  0.60000E-01     169.065
  0.75000E-01     211.331
  0.90000E-01     253.597
  0.10500         295.863
  0.12000         338.129
  0.13500         380.396
  0.15000         422.662
  0.16500         464.928
  0.18000         507.194
  0.19500         549.460
  0.21000         591.451
  0.22500         633.406
  0.24000         675.176
  0.25500         716.167
  0.27000         758.295
  0.28500         800.422
  0.30000         842.550
  0.31500         884.677
  0.33000         926.805
  0.34500         968.932
  0.36000         1011.06
  0.37500         1053.14
  0.39000         1095.11
  0.40500         1137.13
  0.42000         1179.11
  0.43500         1221.09
  0.45000         1262.68
  0.46500         1304.12
  0.48000         1345.51
  0.49500         1386.19
  0.51000         1427.65
  0.52500         1468.89
  0.54000         1509.59
  0.55500         1549.85
  0.57000         1588.87
  0.58500         1626.00
  0.60000         1659.31
  0.61500         1690.48
  0.63000         1725.55
  0.64500         1760.71
  0.66000         1794.59
  0.67500         1827.85
  0.69000         1864.83
  0.70500         1902.59
  0.72000         1939.40
  0.73500         1973.25
  0.75000         2000.53

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   14:40:22  NOV 16, 2021 CP=   9090.906

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       4598 FX
                  FX
  0.76500         2019.64
  0.78000         2024.69
  0.79500         2025.25
  0.81000         2023.89
  0.82500         2014.90
  0.84000         2008.20
  0.85500         2002.68
  0.87000         1983.68
  0.88500         1915.02
  0.90000         1562.83
  0.91500         872.370
  0.93000         349.493
  0.94500         191.829
  0.96000         112.920
  0.97500         81.7747
  0.99000         70.6080
   1.0050         66.1790
   1.0200         60.3252
   1.0350         57.0563
   1.0500         54.6202
   1.0650         52.1187
   1.0800         51.6386
   1.0950         51.5023
   1.1100         51.0128
   1.1250         50.1517
   1.1400         50.2915
   1.1550         49.7817
   1.1700         48.5972
   1.1850         48.2073
   1.2000         46.6851
   1.2150         44.8589
   1.2300         44.2980
   1.2450         43.7115
   1.2600         43.0756
   1.2750         42.4434
   1.2900         42.5403
   1.3050         42.6141
   1.3200         42.3755
   1.3350         41.4789
   1.3500         41.1451
   1.3650         40.9940
   1.3800         40.6229
   1.3950         40.3345
   1.4100         38.9676
   1.4250         38.3999
   1.4400         38.1153
   1.4550         37.8257
   1.4700         37.6987
   1.4850         37.8702
   1.4925         37.8769

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   14:40:22  NOV 16, 2021 CP=   9090.906

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       4598 FX
                  FX
   1.4959         37.7181
   1.4979         37.0585
   1.4994         37.0222
   1.5000         36.9047
