STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR   21821 FX        FX         47.43     0.1500E-01  1129.     0.4050

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:17:16  NOV 06, 2021 CP=  53947.359

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       RFOR FX
                  FX
  0.15000E-01     47.4273
  0.30000E-01     94.8547
  0.45000E-01     142.282
  0.60000E-01     189.709
  0.75000E-01     237.118
  0.90000E-01     284.481
  0.10500         331.775
  0.12000         378.949
  0.13500         425.983
  0.15000         472.931
  0.16500         519.728
  0.18000         566.181
  0.19500         611.314
  0.21000         654.601
  0.22500         697.064
  0.24000         738.280
  0.25500         778.607
  0.27000         817.984
  0.28500         856.669
  0.30000         894.423
  0.31500         931.292
  0.33000         967.197
  0.34500         1002.42
  0.36000         1036.62
  0.37500         1070.51
  0.39000         1102.85
  0.40500         1129.19
  0.42000         1123.95
  0.43500         1077.69
  0.45000         1047.39
  0.46500         1011.33
  0.48000         947.026
  0.49500         833.628
  0.51000         717.233
  0.52500         434.755
  0.54000         403.741
  0.55500         408.572
  0.57000         414.850
  0.58500         422.334
  0.60000         430.054
  0.61500         437.964
  0.63000         446.246
  0.64500         454.575
  0.66000         462.205
  0.67500         469.760
  0.69000         477.123
  0.70500         484.050
  0.72000         489.185
  0.73500         493.134
  0.75000         496.596

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:17:16  NOV 06, 2021 CP=  53947.359

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       RFOR FX
                  FX
  0.76500         501.456
  0.78000         504.942
  0.79500         506.320
  0.81000         502.454
  0.82500         490.424
  0.84000         472.680
  0.85500         453.823
  0.87000         435.238
  0.88500         420.075
  0.90000         392.471
  0.91500         376.755
  0.93000         355.571
  0.94500         342.537
  0.96000         338.697
  0.97500         339.245
  0.99000         341.197
   1.0050         344.138
   1.0200         346.647
   1.0350         350.006
   1.0500         353.716
   1.0650         357.588
   1.0800         361.394
   1.0950         364.242
   1.1100         366.051
   1.1250         366.950
   1.1400         367.497
   1.1550         370.009
   1.1700         372.182
   1.1850         375.012
   1.2000         378.034
   1.2150         381.252
   1.2300         383.995
   1.2450         386.423
   1.2600         387.895
   1.2750         391.400
   1.2900         394.518
   1.3050         396.706
   1.3200         397.985
   1.3350         400.328
   1.3500         402.607
   1.3650         403.558
   1.3800         405.798
   1.3950         408.594
   1.4100         411.761
   1.4250         414.960
   1.4400         418.047
   1.4550         421.545
   1.4700         425.354
   1.4850         428.987
   1.4925         430.996

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   16:17:16  NOV 06, 2021 CP=  53947.359

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       RFOR FX
                  FX
   1.4962         431.880
   1.4977         432.022
   1.4989         430.544
   1.5000         429.087
