
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.30000E-01    -66.4409    
  0.60000E-01    -132.882    
  0.90000E-01    -199.323    
  0.12000        -265.764    
  0.15000        -332.205    
  0.18000        -398.511    
  0.21000        -464.042    
  0.24000        -528.105    
  0.27000        -589.986    
  0.30000        -649.010    
  0.33000        -705.968    
  0.36000        -761.403    
  0.39000        -801.294    
  0.42000        -807.359    
  0.45000        -795.607    
  0.48000        -781.806    
  0.51000        -759.833    
  0.54000        -590.137    
  0.57000        -193.971    
  0.60000        -170.693    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.63000        -169.368    
  0.66000        -174.296    
  0.69000        -178.611    
  0.72000        -183.085    
  0.75000        -188.039    
  0.78000        -192.506    
  0.81000        -194.623    
  0.84000        -195.857    
  0.87000        -192.803    
  0.90000        -188.914    
  0.93000        -185.469    
  0.96000        -179.961    
  0.99000        -173.935    
   1.0200        -164.398    
   1.0500        -160.178    
   1.0800        -154.252    
   1.1100        -151.567    
   1.1400        -147.608    
   1.1700        -143.842    
   1.2000        -140.181    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   1.2300        -139.390    
   1.2600        -140.246    
   1.2900        -139.942    
   1.3200        -139.006    
   1.3500        -139.524    
   1.3800        -139.633    
   1.4100        -138.571    
   1.4400        -136.670    
   1.4700        -127.712    
   1.5000        -126.156    
   1.5300        -125.856    
   1.5600        -126.399    
   1.5900        -127.671    
   1.6200        -129.416    
   1.6500        -128.158    
   1.6800        -128.184    
   1.7100        -130.287    
   1.7400        -132.469    
   1.7700        -134.584    
   1.8000        -136.539    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   1.8300        -138.719    
   1.8600        -140.795    
   1.8900        -142.485    
   1.9200        -144.156    
   1.9500        -146.049    
   1.9800        -148.112    
   2.0100        -150.152    
   2.0400        -152.106    
   2.0700        -152.822    
   2.1000        -154.624    
   2.1300        -154.799    
   2.1600        -154.514    
   2.1900        -147.594    
   2.2200        -146.504    
   2.2500        -143.757    
   2.2800        -145.088    
   2.3100        -146.870    
   2.3400        -148.635    
   2.3700        -150.438    
   2.4000        -152.277    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   2.4300        -154.120    
   2.4600        -155.979    
   2.4900        -157.700    
   2.5200        -159.365    
   2.5500        -161.209    
   2.5800        -163.064    
   2.6100        -164.907    
   2.6400        -166.191    
   2.6700        -166.872    
   2.7000        -168.678    
   2.7300        -170.513    
   2.7600        -172.352    
   2.7900        -174.169    
   2.8200        -175.983    
   2.8500        -177.653    
   2.8800        -179.391    
   2.9100        -181.150    
   2.9400        -182.911    
   2.9700        -184.697    
   2.9850        -185.598    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   2.9925        -186.028    
   2.9955        -186.176    
   2.9977        -186.220    
   3.0000        -186.268    
