STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 RFOR   15416 FX        FX         60.60      0.2000E-001  3738.       1.260

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   21:08:15  JAN 27, 2022 CP=  30655.562

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       RFOR FX
                  FX
   0.20000E-01   60.5966
   0.40000E-01   121.193
   0.60000E-01   181.790
   0.80000E-01   242.386
   0.10000       302.983
   0.12000       363.579
   0.14000       424.176
   0.16000       484.773
   0.18000       545.369
   0.20000       605.963
   0.22000       666.554
   0.24000       727.136
   0.26000       787.698
   0.28000       848.210
   0.30000       908.607
   0.32000       968.726
   0.34000       1028.64
   0.36000       1088.77
   0.38000       1149.01
   0.40000       1209.29
   0.42000       1269.62
   0.44000       1329.93
   0.46000       1390.18
   0.48000       1450.44
   0.50000       1510.72
   0.52000       1570.94
   0.54000       1631.11
   0.56000       1691.02
   0.58000       1751.00
   0.60000       1810.84
   0.62000       1870.65
   0.64000       1930.47
   0.66000       1990.20
   0.68000       2049.96
   0.70000       2109.74
   0.72000       2169.59
   0.74000       2229.43
   0.76000       2289.34
   0.78000       2349.13
   0.80000       2408.91
   0.82000       2468.52
   0.84000       2528.08
   0.86000       2587.58
   0.88000       2647.00
   0.90000       2706.42
   0.92000       2765.50
   0.94000       2824.29
   0.96000       2882.81
   0.98000       2941.61
    1.0000       3000.29

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   21:08:15  JAN 27, 2022 CP=  30655.562

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       RFOR FX
                  FX
    1.0200       3058.86
    1.0400       3117.42
    1.0600       3175.94
    1.0800       3234.40
    1.1000       3292.77
    1.1200       3351.17
    1.1400       3409.81
    1.1600       3468.12
    1.1800       3526.06
    1.2000       3583.94
    1.2200       3641.13
    1.2400       3697.65
    1.2600       3737.54
    1.2800       3253.01
    1.3000       2113.36
    1.3200       1723.38
    1.3400       1146.31
    1.3600       840.081
    1.3800       682.819
    1.4000       383.784
    1.4200       221.381
    1.4400       182.445
    1.4600       171.586
    1.4800       162.769
    1.5000       154.811
    1.5200       147.123
    1.5400       141.681
    1.5600       135.858
    1.5800       131.476
    1.6000       126.055
    1.6200       120.145
    1.6400       114.284
    1.6600       108.716
    1.6800       105.070
    1.7000       100.546
    1.7200       97.5062
    1.7400       95.0338
    1.7600       93.0787
    1.7800       91.2411
    1.8000       89.0505
    1.8200       87.2630
    1.8400       85.0027
    1.8600       84.7229
    1.8800       84.3216
    1.9000       83.9659
    1.9200       84.0652
    1.9400       84.3489
    1.9600       84.7189
    1.9800       85.0432
    1.9900       85.2313

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   21:08:15  JAN 27, 2022 CP=  30655.562

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       RFOR FX
                  FX
    1.9950       85.1951
    1.9970       85.0729
    1.9985       84.5741
    2.0000       84.3641
