STORAGE COMPLETE FOR    103 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR    5021 FX        FX         5.283      1.500      806.6     0.3750

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   04:49:12  NOV 13, 2021 CP=  21472.234

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       5021 FX
                  FX
  0.15000E-01     37.4106
  0.30000E-01     74.8212
  0.45000E-01     112.232
  0.60000E-01     149.642
  0.75000E-01     187.053
  0.90000E-01     224.464
  0.10500         261.874
  0.12000         299.199
  0.13500         336.504
  0.15000         373.470
  0.16500         409.806
  0.18000         445.008
  0.19500         478.311
  0.21000         505.089
  0.22500         536.522
  0.24000         569.055
  0.25500         602.816
  0.27000         635.997
  0.28500         669.009
  0.30000         701.349
  0.31500         733.097
  0.33000         762.340
  0.34500         787.146
  0.36000         804.492
  0.37500         806.590
  0.39000         801.580
  0.40500         785.184
  0.42000         761.666
  0.43500         585.151
  0.45000         458.430
  0.46500         319.668
  0.48000         322.404
  0.49500         327.067
  0.51000         332.413
  0.52500         337.725
  0.54000         344.050
  0.55500         350.872
  0.57000         357.411
  0.58500         360.382
  0.60000         355.491
  0.61500         343.730
  0.63000         344.006
  0.64500         348.142
  0.66000         353.069
  0.67500         359.490
  0.69000         366.392
  0.70500         373.671
  0.72000         380.509
  0.73500         380.295
  0.75000         350.949

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   04:49:12  NOV 13, 2021 CP=  21472.234

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       5021 FX
                  FX
  0.76500         272.213
  0.78000         189.390
  0.79500         150.051
  0.81000         122.268
  0.82500         104.673
  0.84000         63.4267
  0.85500         44.1309
  0.87000         32.5046
  0.88500         16.2161
  0.90000         11.4315
  0.91500         8.38196
  0.93000         7.17227
  0.94500         6.52949
  0.96000         6.15618
  0.97500         5.86049
  0.99000         5.60153
   1.0050         5.54436
   1.0200         5.59133
   1.0350         5.62628
   1.0500         5.63843
   1.0650         5.64191
   1.0800         5.65981
   1.0950         5.69561
   1.1100         5.73175
   1.1250         5.49744
   1.1400         5.46966
   1.1550         5.48629
   1.1700         5.45157
   1.1850         5.33255
   1.2000         5.32744
   1.2150         5.36188
   1.2300         5.40263
   1.2450         5.41192
   1.2600         5.44221
   1.2750         5.48189
   1.2900         5.50403
   1.3050         5.55039
   1.3200         5.59001
   1.3350         5.63612
   1.3500         5.65189
   1.3650         5.70005
   1.3800         5.74615
   1.3950         5.51443
   1.4100         5.46376
   1.4250         5.37028
   1.4400         5.42128
   1.4550         5.47233
   1.4700         5.49188
   1.4850         5.49996
   1.4925         5.51550

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   04:49:12  NOV 13, 2021 CP=  21472.234

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       5021 FX
                  FX
   1.4959         5.51496
   1.4979         5.48122
   1.5000         5.28318
