STORAGE COMPLETE FOR    104 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR  3532 FX        FX         68.92     0.2000E-01  1149.     0.3800

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   02:34:02  OCT 16, 2021 CP=   3610.172

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       3532 FX
                  FX
  0.20000E-01     68.9169
  0.40000E-01     137.834
  0.60000E-01     206.751
  0.80000E-01     275.666
  0.10000         344.576
  0.12000         413.427
  0.14000         482.137
  0.16000         549.965
  0.18000         616.513
  0.20000         682.232
  0.22000         745.584
  0.24000         807.053
  0.26000         866.909
  0.28000         924.314
  0.30000         979.205
  0.32000         1030.02
  0.34000         1079.12
  0.36000         1125.91
  0.38000         1149.33
  0.40000         1090.39
  0.42000         981.719
  0.44000         790.396
  0.46000         564.926
  0.48000         239.860
  0.50000         227.799
  0.52000         231.139
  0.54000         237.613
  0.56000         245.568
  0.58000         253.981
  0.60000         262.451
  0.62000         269.840
  0.64000         278.039
  0.66000         285.811
  0.68000         293.836
  0.70000         301.220
  0.72000         309.250
  0.74000         316.839
  0.76000         324.721
  0.78000         332.869
  0.80000         340.351
  0.82000         347.727
  0.84000         354.238
  0.86000         361.542
  0.88000         368.675
  0.90000         375.555
  0.92000         381.695
  0.94000         387.317
  0.96000         392.579
  0.98000         399.443
   1.0000         406.006

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   02:34:02  OCT 16, 2021 CP=   3610.172

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       3532 FX
                  FX
   1.0200         412.534
   1.0400         418.898
   1.0600         421.883
   1.0800         415.727
   1.1000         411.137
   1.1200         398.297
   1.1400         373.664
   1.1600         351.222
   1.1800         330.589
   1.2000         320.332
   1.2200         312.331
   1.2400         311.158
   1.2600         311.276
   1.2800         312.922
   1.3000         316.400
   1.3200         319.945
   1.3400         323.559
   1.3600         327.074
   1.3800         330.599
   1.4000         334.969
   1.4200         338.451
   1.4400         342.904
   1.4600         347.007
   1.4800         351.353
   1.5000         355.177
   1.5200         357.917
   1.5400         361.425
   1.5600         365.452
   1.5800         368.912
   1.6000         370.286
   1.6200         374.389
   1.6400         378.816
   1.6600         382.465
   1.6800         385.311
   1.7000         388.552
   1.7200         391.326
   1.7400         394.643
   1.7600         397.191
   1.7800         400.837
   1.8000         404.107
   1.8200         407.004
   1.8400         410.617
   1.8600         413.800
   1.8800         416.890
   1.9000         420.165
   1.9200         423.228
   1.9400         426.090
   1.9600         429.719
   1.9800         432.584
   1.9900         434.637

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   02:34:02  OCT 16, 2021 CP=   3610.172

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       3532 FX
                  FX
   1.9950         435.555
   1.9970         435.766
   1.9985         434.815
   2.0000         434.089
