STORAGE COMPLETE FOR    100 DATA POINTS

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME    MAXIMUM   AT TIME

   2 RFOR  1755 FX        FX         3.208      2.310      2182.      1.770

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   08:35:51  NOV 27, 2021 CP=   7472.625

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1755 FX
                  FX
  0.30000E-01     39.3549
  0.60000E-01     78.7098
  0.90000E-01     118.065
  0.12000         157.420
  0.15000         196.775
  0.18000         236.129
  0.21000         275.484
  0.24000         314.839
  0.27000         354.194
  0.30000         393.549
  0.33000         432.898
  0.36000         472.223
  0.39000         511.472
  0.42000         550.710
  0.45000         589.877
  0.48000         629.115
  0.51000         668.376
  0.54000         707.656
  0.57000         746.931
  0.60000         786.181
  0.63000         825.425
  0.66000         864.658
  0.69000         903.867
  0.72000         942.931
  0.75000         982.075
  0.78000         1021.15
  0.81000         1060.22
  0.84000         1099.19
  0.87000         1138.12
  0.90000         1177.05
  0.93000         1215.97
  0.96000         1254.68
  0.99000         1293.52
   1.0200         1332.21
   1.0500         1370.82
   1.0800         1409.44
   1.1100         1447.80
   1.1400         1486.29
   1.1700         1524.63
   1.2000         1562.86
   1.2300         1601.12
   1.2600         1639.03
   1.2900         1676.51
   1.3200         1714.14
   1.3500         1751.75
   1.3800         1788.71
   1.4100         1825.49
   1.4400         1862.05
   1.4700         1898.68
   1.5000         1935.46

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Mechanical Enterprise
 00654237  VERSION=WINDOWS x64   08:35:51  NOV 27, 2021 CP=   7472.625

 TEST



          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1755 FX
                  FX
   1.5300         1972.18
   1.5600         2008.13
   1.5900         2043.73
   1.6200         2078.63
   1.6500         2110.48
   1.6800         2139.05
   1.7100         2162.10
   1.7400         2178.60
   1.7700         2182.02
   1.8000         2151.90
   1.8300         1872.67
   1.8600         1625.54
   1.8900         1271.34
   1.9200         568.660
   1.9500         468.331
   1.9800         390.326
   2.0100         253.384
   2.0400         15.0049
   2.0700         3.51238
   2.1000         3.40928
   2.1300         3.44981
   2.1600         3.49424
   2.1900         3.53957
   2.2200         3.58141
   2.2500         3.62573
   2.2800         3.67318
   2.3100         3.20832
   2.3400         3.24549
   2.3700         3.28680
   2.4000         3.32499
   2.4300         3.35092
   2.4600         3.34195
   2.4900         3.37778
   2.5200         3.40947
   2.5500         3.44809
   2.5800         3.48863
   2.6100         3.52920
   2.6400         3.56894
   2.6700         3.60647
   2.7000         3.64247
   2.7300         3.68274
   2.7600         3.72320
   2.7900         3.75567
   2.8200         3.79502
   2.8500         3.83340
   2.8800         3.87319
   2.9100         3.91340
   2.9400         3.94928
   2.9700         3.98312
   3.0000         4.01095
