
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.30000E-01    -57.4769    
  0.60000E-01    -114.954    
  0.90000E-01    -172.431    
  0.12000        -229.908    
  0.15000        -287.384    
  0.18000        -344.809    
  0.21000        -401.564    
  0.24000        -456.950    
  0.27000        -509.694    
  0.30000        -561.409    
  0.33000        -611.451    
  0.36000        -658.430    
  0.39000        -682.695    
  0.42000        -701.670    
  0.45000        -703.101    
  0.48000        -705.422    
  0.51000        -714.254    
  0.54000        -726.947    
  0.57000        -741.471    
  0.60000        -758.438    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.63000        -775.323    
  0.66000        -788.818    
  0.69000        -797.665    
  0.72000        -780.867    
  0.75000        -315.987    
  0.78000        -270.659    
  0.81000        -272.940    
  0.84000        -278.593    
  0.87000        -285.305    
  0.90000        -291.888    
  0.93000        -296.216    
  0.96000        -302.620    
  0.99000        -305.468    
   1.0200        -305.590    
   1.0500        -298.698    
   1.0800        -289.406    
   1.1100        -278.959    
   1.1400        -264.109    
   1.1700        -244.528    
   1.2000        -223.067    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   1.2300        -193.103    
   1.2600        -164.861    
   1.2900        -137.887    
   1.3200        -97.4398    
   1.3500        -68.9499    
   1.3800        -68.3146    
   1.4100        -68.5341    
   1.4400        -69.4781    
   1.4700        -70.5480    
   1.5000        -71.6493    
   1.5300        -72.8000    
   1.5600        -73.9748    
   1.5900        -75.1311    
   1.6200        -75.0788    
   1.6500        -76.3043    
   1.6800        -77.5534    
   1.7100        -78.8190    
   1.7400        -80.0705    
   1.7700        -81.3050    
   1.8000        -81.3620    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   1.8300        -82.4070    
   1.8600        -83.4573    
   1.8900        -81.6124    
   1.9200        -82.5032    
   1.9500        -83.3222    
   1.9800        -84.0652    
   2.0100        -84.9453    
   2.0400        -85.9619    
   2.0700        -87.0549    
   2.1000        -88.0712    
   2.1300        -89.0783    
   2.1600        -90.2044    
   2.1900        -91.2968    
   2.2200        -91.9960    
   2.2500        -92.9868    
   2.2800        -93.9816    
   2.3100        -95.0170    
   2.3400        -96.0858    
   2.3700        -97.1727    
   2.4000        -98.2953    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   2.4300        -99.3848    
   2.4600        -100.133    
   2.4900        -101.241    
   2.5200        -102.291    
   2.5500        -103.418    
   2.5800        -104.523    
   2.6100        -105.608    
   2.6400        -106.710    
   2.6700        -107.849    
   2.7000        -108.909    
   2.7300        -110.086    
   2.7600        -111.216    
   2.7900        -112.270    
   2.8200        -113.426    
   2.8500        -114.573    
   2.8800        -115.730    
   2.9100        -116.908    
   2.9400        -118.067    
   2.9700        -118.762    
   2.9850        -119.335    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
   2.9925        -119.600    
   2.9955        -119.671    
   2.9977        -119.495    
   3.0000        -119.455    
