
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2335 FX      
                  FX      
  0.20000E-01    -29.2019    
  0.40000E-01    -58.4039    
  0.60000E-01    -87.6058    
  0.80000E-01    -116.808    
  0.10000        -146.010    
  0.12000        -175.212    
  0.14000        -204.402    
  0.16000        -233.547    
  0.18000        -262.566    
  0.20000        -291.463    
  0.22000        -320.159    
  0.24000        -348.694    
  0.26000        -376.952    
  0.28000        -405.158    
  0.30000        -433.133    
  0.32000        -460.864    
  0.34000        -488.394    
  0.36000        -515.667    
  0.38000        -542.670    
  0.40000        -569.251    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2335 FX      
                  FX      
  0.42000        -595.217    
  0.44000        -619.466    
  0.46000        -641.404    
  0.48000        -662.714    
  0.50000        -681.722    
  0.52000        -699.688    
  0.54000        -712.591    
  0.56000        -713.212    
  0.58000        -708.654    
  0.60000        -698.833    
  0.62000        -687.692    
  0.64000        -679.308    
  0.66000        -670.276    
  0.68000        -666.951    
  0.70000        -666.022    
  0.72000        -667.504    
  0.74000        -672.720    
  0.76000        -678.799    
  0.78000        -685.400    
  0.80000        -693.341    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2335 FX      
                  FX      
  0.82000        -700.954    
  0.84000        -709.061    
  0.86000        -716.930    
  0.88000        -725.319    
  0.90000        -733.563    
  0.92000        -740.740    
  0.94000        -749.422    
  0.96000        -758.533    
  0.98000        -767.389    
   1.0000        -773.463    
   1.0200        -782.882    
   1.0400        -794.474    
   1.0600        -807.348    
   1.0800        -821.040    
   1.1000        -835.157    
   1.1200        -849.714    
   1.1400        -864.377    
   1.1600        -879.025    
   1.1800        -893.799    
   1.2000        -908.509    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2335 FX      
                  FX      
   1.2200        -923.064    
   1.2400        -936.618    
   1.2600        -927.492    
   1.2800        -615.228    
   1.3000        -374.229    
   1.3200        -241.153    
   1.3400        -216.057    
   1.3600        -210.895    
   1.3800        -210.538    
   1.4000        -211.180    
   1.4200        -212.186    
   1.4400        -212.859    
   1.4600        -213.494    
   1.4800        -214.338    
   1.5000        -214.971    
   1.5200        -215.153    
   1.5400        -215.937    
   1.5600        -217.095    
   1.5800        -218.154    
   1.6000        -218.657    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2335 FX      
                  FX      
   1.6200        -216.590    
   1.6400        -214.452    
   1.6600        -212.335    
   1.6800        -210.991    
   1.7000        -211.987    
   1.7200        -213.274    
   1.7400        -215.052    
   1.7600        -216.804    
   1.7800        -218.677    
   1.8000        -220.401    
   1.8200        -221.773    
   1.8400        -223.202    
   1.8600        -224.374    
   1.8800        -225.093    
   1.9000        -225.905    
   1.9200        -226.616    
   1.9400        -226.572    
   1.9600        -226.250    
   1.9800        -225.771    
   1.9900        -226.325    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       2335 FX      
                  FX      
   1.9950        -226.201    
   1.9970        -225.661    
   1.9985        -222.833    
   2.0000        -220.569    
