
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
  0.20000E-01    -29.3356    
  0.40000E-01    -58.6712    
  0.60000E-01    -88.0068    
  0.80000E-01    -117.342    
  0.10000        -146.678    
  0.12000        -176.014    
  0.14000        -205.349    
  0.16000        -234.685    
  0.18000        -264.021    
  0.20000        -293.356    
  0.22000        -322.692    
  0.24000        -352.027    
  0.26000        -381.350    
  0.28000        -410.619    
  0.30000        -439.635    
  0.32000        -468.068    
  0.34000        -496.333    
  0.36000        -522.803    
  0.38000        -548.785    
  0.40000        -574.697    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
  0.42000        -599.804    
  0.44000        -624.006    
  0.46000        -646.510    
  0.48000        -667.494    
  0.50000        -689.707    
  0.52000        -710.973    
  0.54000        -730.973    
  0.56000        -746.529    
  0.58000        -739.950    
  0.60000        -717.440    
  0.62000        -698.209    
  0.64000        -689.503    
  0.66000        -691.273    
  0.68000        -698.979    
  0.70000        -706.962    
  0.72000        -715.994    
  0.74000        -724.601    
  0.76000        -732.730    
  0.78000        -742.407    
  0.80000        -750.569    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
  0.82000        -757.628    
  0.84000        -762.755    
  0.86000        -770.026    
  0.88000        -777.666    
  0.90000        -786.441    
  0.92000        -792.004    
  0.94000        -797.737    
  0.96000        -803.290    
  0.98000        -810.188    
   1.0000        -817.423    
   1.0200        -825.821    
   1.0400        -834.329    
   1.0600        -843.029    
   1.0800        -851.694    
   1.1000        -859.907    
   1.1200        -865.804    
   1.1400        -876.431    
   1.1600        -887.986    
   1.1800        -902.795    
   1.2000        -917.638    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
   1.2200        -932.380    
   1.2400        -947.173    
   1.2600        -961.788    
   1.2800        -975.743    
   1.3000        -975.409    
   1.3200        -672.190    
   1.3400        -202.179    
   1.3600        -81.8368    
   1.3800        -60.7625    
   1.4000        -43.1784    
   1.4200        -34.9115    
   1.4400        -29.5148    
   1.4600        -27.3267    
   1.4800        -23.0642    
   1.5000        -21.9839    
   1.5200        -21.4474    
   1.5400        -21.1496    
   1.5600        -21.3102    
   1.5800        -20.9333    
   1.6000        -19.6323    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME         71 FX      
                  FX      
   1.6200        -18.8614    
   1.6400        -18.9001    
   1.6600        -18.9771    
   1.6800        -19.0558    
   1.7000        -19.2016    
   1.7200        -19.4140    
   1.7400        -19.6211    
   1.7600        -19.5541    
   1.7800        -19.7607    
   1.8000        -19.6633    
   1.8200        -19.8246    
   1.8400        -20.0425    
   1.8600        -20.2604    
   1.8800        -20.4782    
   1.9000        -20.6961    
   1.9200        -20.9139    
   1.9400        -21.1318    
   1.9600        -21.3496    
   1.9800        -21.5675    
   2.0000        -21.7853    
